SessionId;Position;Recommendations;Scores
264;0;214826955,214826835,214826627,214826606,214826715,214826623,214821279,214826799,214826625,214826810,214664919,214684513,214839313,214826705,214819406,214718396,214826702,214820192,214691428,214820237,214663942,214685754,214685422,214685792,214821296,214638590,214512425,214838370,214639192,214533050,214668287,214836542,214552385,214650508,214559317,214552382,214696987,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456;1.0,0.32025549447788854,0.3025184199774141,0.19122247467785192,0.16818395835440048,0.15574581305171106,0.06770097832596181,0.05734603093805001,0.04950678597900076,0.04185364289070681,0.03593743113847736,0.035109530507574246,0.03270815241758113,0.02795978281843282,0.026498516311505526,0.024485731208576094,0.024417839585085165,0.023607769077523107,0.020885932172114558,0.01901736953467139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264;1;214826623,214664919,214826799,214826955,214826625,214821279,214826810,214839313,214826627,214832559,214516768,214821300,214826835,214826829,214826900,214536502,214826889,214826891,214826612,214827030,214836542,214821296,214663942,214512425,214685792,214838370,214638590,214668287,214650508,214639192,214533050,214685754,214685422,214600492,214552385,214691630,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691632,214552382,214691456,214559317,214716667,214585695,214717824;1.0,0.24087816555835997,0.2183716678217351,0.21198128365441832,0.10478179556035062,0.09242761005760186,0.05536505354935557,0.05522320919728698,0.054536865558245384,0.04825324947268913,0.0471289298808564,0.038408933946832896,0.037684841407644006,0.03763450954078096,0.037062556508246296,0.037062556508246296,0.037062556508246296,0.03580425983667003,0.031547531167199265,0.030656682543858046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264;2;214827000,214826925,214834865,214827005,214828987,214827007,214826912,214827026,214753515,214819430,214677560,214743335,214826998,214558192,214826837,214826872,214571188,214821315,214714790,214826619,214685792,214685422,214685754,214552385,214663942,214638590,214821296,214639192,214650508,214552382,214512425,214838370,214668287,214836542,214533050,214832282,214696987,214819509,214583846,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630;1.0,0.708001491221447,0.27706410018127053,0.16160243980987274,0.10958817847819176,0.08444789661138305,0.05744413756123976,0.039660843436346835,0.03854551918920904,0.036582552934203025,0.03370073961572459,0.03316482532493189,0.032792243547264135,0.0310396315239634,0.02994019237433418,0.02855223643645114,0.02622144162531227,0.026098528617693618,0.025697012792806024,0.025697012792806024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264;3;214811739,214811758,214649951,214650626,214553587,214819393,214819640,214581954,214536197,214819586,214811741,214819520,214582200,214536185,214827032,214819545,214559660,214535038,214536195,214515883,214663942,214638590,214668287,214651427,214838370,214512425,214717824,214819464,214677877,214640424,214839864,214586876,214564693,214659013,214716707,214832670,214748302,214650508,214587752,214836542,214687839,214821026,214691630,214827000,214691632,214691456,214559317,214716667,214585695,214600492;1.0,0.5322603725216225,0.2871825457472681,0.2213645151236668,0.17080433954365812,0.16003307729436944,0.1407541619469252,0.07636770300954467,0.07421045489709288,0.0733978478925068,0.07330317210528353,0.06872531751165353,0.06109416240763573,0.02468475253851652,0.02206178086942401,0.02206178086942401,0.020597754677513406,0.015548273846409257,0.015273540601908933,0.015273540601908933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264;4;214553587,214650626,214826615,214819361,214832559,214819393,214536197,214819640,214553257,214536189,214712507,214536195,214650635,214582200,214811739,214819586,214667921,214838244,214649951,214587005,214691632,214663942,214836542,214650508,214638590,214668287,214838370,214512425,214583852,214819464,214639192,214717824,214677877,214640424,214839864,214586876,214587765,214564693,214533050,214821296,214691630,214819509,214691456,214821026,214559317,214716667,214585695,214600492,214587763,214696987;1.0,0.7855603448275862,0.7758620689655172,0.728448275862069,0.6896551724137931,0.6896551724137931,0.6268965517241379,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.20990851513019002,0.15517241379310345,0.15517241379310345,0.11869731800766282,0.10775862068965517,0.06896551724137931,0.042068965517241375,0.03879310344827586,0.03879310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264;5;214553587,214650626,214826615,214819361,214832559,214819393,214536197,214819640,214553257,214536189,214712507,214536195,214650635,214582200,214811739,214819586,214667921,214838244,214649951,214587005,214691632,214663942,214836542,214650508,214638590,214668287,214838370,214512425,214583852,214819464,214639192,214717824,214677877,214640424,214839864,214586876,214587765,214564693,214533050,214821296,214691630,214819509,214691456,214821026,214559317,214716667,214585695,214600492,214587763,214696987;1.0,0.7855603448275862,0.7758620689655172,0.728448275862069,0.6896551724137931,0.6896551724137931,0.6268965517241379,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.20990851513019002,0.15517241379310345,0.15517241379310345,0.11869731800766282,0.10775862068965517,0.06896551724137931,0.042068965517241375,0.03879310344827586,0.03879310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264;6;214827005,214827000,214826925,214834865,214827007,214558192,214828987,214819376,214826912,214753515,214826908,214821401,214819526,214571188,214577518,214821300,214826837,214826619,214743335,214711297,214685792,214685754,214685422,214821296,214832282,214639192,214533050,214836542,214552382,214650508,214638590,214668287,214838370,214512425,214552385,214716667,214696987,214587765,214583846,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587763,214819509,214821026,214691630;1.0,0.6611120132318364,0.48780615703114233,0.3997575329938205,0.1488970764294275,0.07668511807627927,0.07346402553208066,0.05431304324417812,0.05016394736051839,0.04827826066149166,0.04158353926983562,0.03331870517041001,0.03017391291343229,0.03017391291343229,0.028183700460213557,0.027853296493931316,0.02763538764351103,0.027555282539230747,0.026945459989559106,0.02413913033074583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264;7;214834865,214826925,214827005,214827007,214828987,214827000,214826912,214826876,214571188,214821305,214827026,214826998,214684841,214651427,214826932,214558192,214826617,214684845,214760897,214690110,214638590,214668287,214838370,214650508,214836542,214533050,214512425,214663942,214819464,214639192,214821296,214717824,214685792,214832282,214685422,214691632,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691456,214685754,214559317,214716667,214585695;1.0,0.3147566005985513,0.2870538929721283,0.2185638217604204,0.20683201855170796,0.14516094188233133,0.10997411026869564,0.10093121480751463,0.0893079558599812,0.08601211621174729,0.0841466548991802,0.08390754979876196,0.0836874644222406,0.07618110580941176,0.07438885726421388,0.07413314556736814,0.05609903492032658,0.048817687579640355,0.044607168615045434,0.0418437322111203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274;0;214745317,214718387,214725532,214745315,214651430,214586694,214832559,214572234,214572182,214663942,214638590,214650508,214836542,214533050,214668287,214838370,214512425,214832282,214819464,214717824,214821296,214677877,214640424,214839864,214586876,214564693,214659013,214639192,214552385,214685792,214685422,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214748302,214685754,214832670,214553730;1.0,0.3087349397590362,0.2168674698795181,0.2168674698795181,0.054216867469879526,0.024096385542168676,0.013554216867469882,0.008674698795180723,0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304;0;214510044,214582387,214600502,214510738,214684721,214836718,214636498,214744530,214716973,214826810,214672963,214584810,214536440,214737337,214530375,214840597,214684513,214825839,214702725,214537515,214533050,214663942,214819464,214717824,214677877,214640424,214838370,214668287,214638590,214839864,214650508,214586876,214836542,214512425,214832282,214639192,214821296,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492;1.0,0.6651811095827602,0.2562763757497497,0.16506189821182946,0.10875230422292714,0.09537368179734068,0.08986703347088493,0.08705898129306909,0.08253094910591473,0.08253094910591473,0.07624840796780276,0.07184721481439894,0.06920622444300967,0.06602475928473178,0.06602475928473178,0.06602475928473178,0.06602475928473178,0.06602475928473178,0.06602475928473178,0.06602475928473178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304;1;214582387,214600502,214510044,214836722,214820439,214537535,214537537,214836718,214584810,214836748,214717318,214535621,214717325,214537470,214534704,214716935,214820246,214838503,214686086,214691484,214650508,214838370,214836542,214512425,214668287,214663942,214819464,214717824,214533050,214638590,214677877,214640424,214639192,214685422,214821296,214691456,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214559317,214685792,214716667,214585695,214600492;1.0,0.2960585061361805,0.15475068228622452,0.08695667891213449,0.08546875351741576,0.08083750521091021,0.0797940250639646,0.043429833009327144,0.03623194954672271,0.029992002680342682,0.028985559637378165,0.028985559637378165,0.028985559637378165,0.028985559637378165,0.025764941899891702,0.024637725691771438,0.02347472484212355,0.02318844770990253,0.02318844770990253,0.02318844770990253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339;0;214554358,214640477,214600652,214838100,214535621,214587611,214717007,214833800,214836761,214836765,214586876,214839864,214753513,214533050,214557416,214836542,214650508,214638590,214668287,214838370,214512425,214556861,214639192,214663942,214819464,214709587,214717824,214677877,214640424,214532567,214821296,214685792,214685422,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214552385,214564693,214685754;1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.1111111111111111,0.09027777777777778,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343;0;214594678,214594680,214820261,214691255,214535621,214587613,214586983,214820233,214837895,214510044,214839643,214839752,214546772,214826705,214716982,214532072,214645087,214632437,214821373,214838456,214836542,214639192,214533050,214838370,214650508,214638590,214668287,214685792,214512425,214663942,214819464,214717824,214821296,214552382,214685422,214685754,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695;1.0,0.39944630030434475,0.046823008576129595,0.03604409173454715,0.03037048470225732,0.016353337916600097,0.016353337916600097,0.016353337916600097,0.01620221768127125,0.01510970777491246,0.015018371556061312,0.015018371556061312,0.015018371556061312,0.013349663605387835,0.013349663605387835,0.012829026724777707,0.012113992263401522,0.01201469724484905,0.01201469724484905,0.01201469724484905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344;0;214638480,214551570,214551594,214638478,214638474,214838960,214826715,214668590,214691396,214583190,214587864,214630042,214537760,214701825,214638472,214820413,214842369,214819496,214832655,214832672,214663942,214819464,214512425,214832282,214717824,214668287,214677877,214640424,214839864,214586876,214564693,214838370,214533050,214638590,214650508,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214552385,214685754,214685422;1.0,0.9980020767859666,0.9453741975910215,0.14257172525513812,0.13546789102801576,0.1283145527296243,0.1283145527296243,0.1283145527296243,0.1283145527296243,0.1283145527296243,0.1283145527296243,0.1283145527296243,0.03653400459662914,0.032078638182406076,0.032078638182406076,0.032078638182406076,0.032078638182406076,0.032078638182406076,0.032078638182406076,0.032078638182406076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344;1;214551570,214551594,214638480,214586970,214537760,214638478,214638474,214717007,214545935,214819496,214551581,214839313,214539253,214551585,214638476,214644956,214552089,214587864,214828867,214638482,214585695,214819464,214663942,214691632,214691630,214821026,214587763,214587765,214691456,214717824,214677877,214640424,214839864,214547042,214532567,214753513,214512425,214638590,214838370,214559317,214600492,214819509,214716667,214696987,214552382,214552385,214685754,214685422,214668287,214586876;1.0,0.6346150463137726,0.45223885623082577,0.2083148559570939,0.175990136929269,0.16162359513912458,0.14361044388949198,0.12929887611129967,0.12929887611129967,0.12929887611129967,0.12929887611129967,0.12929887611129967,0.12929887611129967,0.12929887611129967,0.0374966740722769,0.03232471902782492,0.03232471902782492,0.03232471902782492,0.03232471902782492,0.022447721547100636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367;0;214821290,214821277,214821292,214821285,214826801,214585395,214820413,214826955,214821275,214826816,214826705,214826627,214826799,214748347,214826700,214826606,214691390,214684513,214826702,214584939,214696987,214552382,214819509,214552385,214600492,214840877,214685754,214716667,214685422,214685792,214821296,214639192,214533050,214836542,214650508,214585695,214826621,214559317,214691456,214745323,214583846,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214554982;1.0,0.3508751216433172,0.2002310694477139,0.09520608275917207,0.06291667642666948,0.05915514680621335,0.04805168578034841,0.04512202115088542,0.04331613089729192,0.03250040165149625,0.028431364606093985,0.026730827776282058,0.02487589013055202,0.021045671829827087,0.020071335171038797,0.01882769863519397,0.018707263848735188,0.016783928652533156,0.016133921666022018,0.014404593163526096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371;0;214826801,214826700,214826702,214826608,214826810,214684513,214826705,214826955,214821275,214826606,214826799,214826623,214820842,214821292,214535621,214839313,214821277,214685795,214826715,214585395,214547042,214639192,214685754,214685422,214709587,214556861,214685792,214821296,214533050,214552382,214836542,214548103,214650508,214638590,214668287,214583846,214838370,214552385,214819509,214696987,214587765,214587763,214821026,214554982,214532567,214753513,214691630,214691632,214557416,214691456;1.0,0.33811455644686506,0.23689618126699583,0.12209203917552246,0.12140502396043402,0.11956850828197726,0.11199919765362537,0.10863615803317836,0.06606469843857364,0.05881388195488411,0.05802155946844606,0.05602979942790776,0.05502572481662826,0.04902754150888508,0.043247025304499566,0.0404426514636198,0.035859758222526315,0.03180027778559063,0.03068515480699544,0.02684266523146558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371;1;214826801,214826700,214826702,214820413,214826799,214826810,214826608,214826955,214684513,214821275,214820842,214826627,214570963,214827020,214691390,214540597,214821290,214826705,214600989,214685795,214821296,214685792,214685422,214685754,214819464,214533050,214663942,214639192,214512425,214838370,214836542,214650508,214638590,214668287,214552385,214585695,214552382,214821026,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214691630,214696987,214691632,214691456,214559317;1.0,0.5197327294202418,0.0882795863694247,0.05545016935181318,0.044913897416658285,0.04263501166271448,0.03959887953575096,0.03130762849337651,0.029816061145014294,0.025363142070583506,0.024966842975730635,0.024694555842532405,0.023777945691172035,0.023777945691172035,0.023777945691172035,0.023777945691172035,0.023777945691172035,0.022287405784907583,0.019550755346074783,0.01944742402652796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387;0;214509084,214613893,214512431,214639305,214539845,214664767,214829679,214537967,214840599,214601805,214645835,214706482,214587643,214636505,214509082,214840378,214579839,214821377,214587549,214601040,214533050,214639192,214821296,214838370,214836542,214650508,214638590,214668287,214685422,214512425,214663942,214819464,214717824,214677877,214685792,214832282,214685754,214691630,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691632,214552385,214691456,214559317;1.0,0.39827895611829406,0.35273290552751313,0.2557299980948106,0.253886748196251,0.18148388813991123,0.12297020752710609,0.11579662367827209,0.10267953938101428,0.09695727901175673,0.09695727901175673,0.09264235687752771,0.09199734121949278,0.05584575777923781,0.048265806454389146,0.047296233664271575,0.04204109659046362,0.04204109659046362,0.04020179861463084,0.039350466408673956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388;0;214512611,214835120,214600989,214544355,214835713,214680371,214704182,214530710,214704180,214511015,214826705,214835285,214577492,214712237,214712235,214602605,214838366,214530697,214819410,214536697,214838370,214638590,214586876,214668287,214640424,214677877,214512425,214663942,214819464,214717824,214836542,214839864,214650508,214685792,214533050,214639192,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509;1.0,0.6085157033749585,0.43373304012742353,0.3182812700383126,0.24483174618331738,0.24483174618331738,0.2167849094816507,0.20674680788813468,0.1870242505567008,0.13857476833975765,0.12241587309165869,0.10877247136273573,0.09793269847332696,0.0727345985009191,0.05416055743913766,0.04760617286897838,0.04148537921439545,0.03536458555981251,0.02448317461833174,0.02448317461833174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399;0;214821307,214821339,214844357,214612721,214586711,214821341,214821302,214827005,214821309,214537496,214821315,214612751,214821305,214827024,214571188,214612708,214820225,214826617,214838366,214774682,214638590,214821296,214639192,214556861,214533050,214836542,214650508,214677877,214717824,214685792,214838370,214512425,214548103,214663942,214819464,214583846,214668287,214821026,214691630,214685422,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214587763,214552382;1.0,0.49340052841336207,0.42673266828984924,0.2790927175791225,0.21730474578605535,0.21367602745571493,0.14872402340634078,0.13271553477579717,0.124026266259745,0.1198054632995523,0.11055159309038687,0.09295251462896299,0.09060890036795592,0.07436201170317039,0.07436201170317039,0.07436201170317039,0.07436201170317039,0.07436201170317039,0.07436201170317039,0.07436201170317039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399;1;214821309,214821339,214551617,214684160,214551626,214586711,214821305,214612708,214551630,214821341,214821315,214612920,214820842,214612721,214640017,214533020,214687685,214612697,214551607,214821302,214685422,214685792,214821296,214639192,214556861,214533050,214836542,214685754,214638590,214668287,214838370,214512425,214663942,214819464,214717824,214677877,214650508,214552382,214552385,214691630,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691632,214548103;1.0,0.6990463883702465,0.4062631731351205,0.36766853195705174,0.32334439544101584,0.25633968999921236,0.24547362061999592,0.22605895420570515,0.19298934238269386,0.18695935186983018,0.16847366727087348,0.11072326918420052,0.1090497399337155,0.10391591942895761,0.10331027993720415,0.08322216994941446,0.08322216994941446,0.07766924240278973,0.07030838495726394,0.06456892496075259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412;0;214556840,214687685,214827030,214700990,214551594,214840412,214702877,214531618,214821305,214587915,214636498,214545956,214820842,214783346,214839866,214642016,214601197,214716941,214826835,214826212,214821296,214836542,214640424,214639192,214533050,214677877,214717824,214819464,214663942,214512425,214650508,214838370,214668287,214638590,214832282,214552385,214685792,214685422,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317;1.0,0.375,0.3333333333333333,0.23726851851851852,0.22685185185185186,0.20833333333333334,0.1851851851851852,0.17708333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412;1;214556840,214537775,214840410,214687685,214718160,214702877,214811739,214840417,214559660,214820942,214691390,214826833,214819526,214840415,214534706,214840419,214579288,214567005,214587384,214546102,214650508,214638590,214668287,214836542,214838370,214512425,214663942,214533050,214639192,214821296,214819464,214717824,214685792,214832282,214685422,214685754,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509;1.0,0.48484848484848486,0.3771043771043771,0.30303030303030304,0.2803030303030303,0.24242424242424243,0.19528619528619529,0.16498316498316498,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.13468013468013468,0.13468013468013468,0.12457912457912457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426;0;214826619,214826615,214821300,214826617,214826876,214826612,214826872,214826621,214819562,214826908,214711280,214827007,214746427,214826998,214744775,214554272,214800262,214826927,214712124,214748293,214685792,214639192,214533050,214821296,214832282,214836542,214650508,214685754,214638590,214668287,214838370,214512425,214663942,214685422,214585695,214552385,214691630,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691632,214552382,214691456,214559317,214716667,214717824;1.0,0.40946568417422946,0.32688498769980057,0.17852379662673568,0.15609334494566035,0.15357467236471678,0.1376513650976201,0.12751115281891792,0.12212933976768792,0.11728602210753633,0.10000312848972402,0.095297098913737,0.095297098913737,0.08609010319975999,0.08555783864927947,0.08470853236776622,0.07969036817704539,0.07277874739263915,0.07241072867669048,0.06823742885181168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426;1;214826998,214821300,214826927,214827002,214826908,214717562,214753515,214826837,214826619,214826617,214694156,214744775,214821401,214826932,214725532,214746427,214826934,214826872,214640017,214820396,214638590,214685792,214821296,214639192,214533050,214836542,214650508,214668287,214691632,214557416,214838370,214512425,214663942,214709587,214819464,214753513,214685422,214685754,214552385,214691630,214821026,214587763,214587765,214547042,214691456,214559317,214716667,214677877,214585695,214600492;1.0,0.8568944721871513,0.8458495145066572,0.6094153846153847,0.5170381184952613,0.4810896289857329,0.46659080564406014,0.44763870967098335,0.2780525495668353,0.23055,0.19282051282051282,0.1886865515436944,0.18631168091168093,0.17527065527065527,0.16615384615384615,0.1476923076923077,0.13936410256410256,0.13253333333333334,0.12381038432467005,0.12153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448;0;214602605,214712235,214581489,214680371,214676580,214680369,214546121,214676387,214548793,214821309,214643657,214711074,214691484,214684513,214555438,214704182,214701787,214754625,214836506,214512611,214819509,214600492,214691630,214668287,214838370,214821026,214512425,214587763,214587765,214547042,214532567,214663942,214819464,214717824,214677877,214753513,214638590,214650508,214691632,214839864,214696987,214552382,214552385,214685754,214585695,214716667,214685422,214836542,214559317,214685792;1.0,0.8824355345561523,0.7549755956228131,0.689617985418777,0.10793451675320483,0.10029196104214493,0.08023356883371593,0.08023356883371593,0.08023356883371593,0.08023356883371593,0.08023356883371593,0.08023356883371593,0.08023356883371593,0.08023356883371593,0.08023356883371593,0.08023356883371593,0.03398783124206022,0.028973233189952978,0.02855535001894404,0.022287102453809982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448;1;214581489,214602605,214712235,214680371,214530665,214704180,214840378,214701787,214826835,214512611,214600989,214676387,214826897,214835117,214511015,214544355,214691587,214532070,214835285,214576500,214638590,214836542,214639192,214650508,214533050,214838370,214668287,214685792,214512425,214663942,214819464,214717824,214677877,214640424,214821296,214832282,214685422,214685754,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632;1.0,0.9865633551178901,0.6929380094686577,0.433076425251515,0.21768547390716012,0.11913867153027007,0.09073660057657236,0.07545036459014978,0.06618815085015003,0.06213514803265937,0.06095193269400484,0.05883391186680004,0.05295052068012003,0.05295052068012003,0.05295052068012003,0.05295052068012003,0.05295052068012003,0.013237630170030008,0.013237630170030008,0.013237630170030008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
