SessionId;Position;Recommendations;Scores
264;6;214827005,214827007,214826925,214827000,214834865,214826912,214828987,214558192,214650626,214684841,214826908,214826837,214827026,214760897,214748334,214821401,214821300,214811739,214577518,214743335,214826799,214826998,214826619,214684845,214826623,214651427,214800262,214770007,214601407,214677560,214554765,214716671,214826615,214753515,214746427,214571188,214681091,214826934,214630042,214837485,214553587,214844297,214820192,214826927,214819376,214826955,214691293,214819640,214662748,214535621;1.0,0.5916156790459473,0.4760123132984343,0.46491925156474523,0.4012358486555358,0.1880230628025486,0.14983246275697973,0.12117083484857906,0.11366373849196565,0.10714176997536308,0.08749005514856484,0.08572432762231301,0.07556831568583312,0.072666826011516,0.07145309935472224,0.06598928379708409,0.06515646899421283,0.06508903095881458,0.06320086701760415,0.060402126663102296,0.059210267051294785,0.057074468872201675,0.055825452959540306,0.05221028373216164,0.05203322272054438,0.051874741693110515,0.05078157183959277,0.047923485503838195,0.04745029206145856,0.04550039655158971,0.041652774009787945,0.04055827928578287,0.037680484956287515,0.037542320336350785,0.03431470180952319,0.03412790043320439,0.03278950539470921,0.03196838272827903,0.031199551899129315,0.030827571717994256,0.02980244886739249,0.02880734982817401,0.02839566761166886,0.02821167219506143,0.02780249283175279,0.027730478007179583,0.02490829112163343,0.024780029380869144,0.023961742751919098,0.02348522126698419
264;7;214834865,214827005,214827007,214826925,214827000,214826912,214828987,214558192,214577518,214760897,214827026,214601407,214684841,214651427,214826998,214743335,214826837,214821300,214826934,214770007,214684845,214826876,214826908,214821401,214753515,214826619,214714794,214748334,214571188,214826615,214650626,214716671,214826927,214746427,214826623,214690110,214821305,214826621,214826617,214554765,214826872,214587712,214757407,214684942,214811739,214579466,214826799,214681091,214800262,214837442;1.0,0.7826158004850441,0.634825295676683,0.5920708773218033,0.5037388547563726,0.20662232995504437,0.19120429833221264,0.16807084868058994,0.1470917824500966,0.11851047429641347,0.11186980344341305,0.11186525405041464,0.10477900369616493,0.09001118522357705,0.08500164229529335,0.08089154239811921,0.07824115179360148,0.07236023096606324,0.07230824308233937,0.06936332262480713,0.06716155867352917,0.06395201871660204,0.0631137900402886,0.061493217506730376,0.06092434288747402,0.05868517337312742,0.05626850948545427,0.05575207863087137,0.054719125261960454,0.05353428043965308,0.05214111709775917,0.051726089442747605,0.05119241588230316,0.048508245506483645,0.04806182930082433,0.045543899488430996,0.04360154589308978,0.03787764171250938,0.03779063373973059,0.037218022447181004,0.03625697775434446,0.03378181257940888,0.033046582630291324,0.03242495456568503,0.03151717599971388,0.03141150394817909,0.030935530851058914,0.030790604559033364,0.030675253683556874,0.030032949720675484
274;0;214745317,214745315,214651430,214718387,214586694,214573357,214579288,214725532,214680369,214668590,214826617,214572234,214821011,214572182,214832559,214832557,214668287,214836542,214650508,214638590,214533050,214819464,214838370,214512425,214663942,214821296,214717824,214677877,214640424,214839864,214586876,214639192,214552382,214685792,214685422,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214659013;1.0,0.3488058945609554,0.3291987771563472,0.177746475992599,0.1689519365702481,0.1689519365702481,0.14433421839098895,0.14077048471107834,0.13553967896863803,0.12354966603720738,0.12267612504298227,0.12183640715658071,0.12102799049059522,0.11258903285190852,0.08590869308976185,0.0827455396626977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304;0;214510044,214582387,214600502,214510738,214537532,214537535,214672963,214584810,214691428,214836718,214594678,214820439,214584812,214717325,214594680,214537537,214537470,214836782,214691426,214836748,214536440,214744530,214819490,214820441,214629538,214545932,214672946,214530375,214716935,214536422,214839832,214596110,214717316,214702725,214537436,214825839,214537490,214640394,214546772,214587740,214839643,214670070,214596118,214836802,214587167,214596114,214838857,214717798,214534689,214716688;1.0,0.3475936421348216,0.15141285836891827,0.13088752967626946,0.11482752944845824,0.11261348295479644,0.09596352704048783,0.09038770662643299,0.08310742108746833,0.08234446219649176,0.07658086382746561,0.07337240628075253,0.06480556868112564,0.06480556868112564,0.061879870376389444,0.06025847108428865,0.054896308130994505,0.053000049154043806,0.052680526367971485,0.052355011870507784,0.043652594867026946,0.04125324691759296,0.039781659372079704,0.037803732705645354,0.03594698126922469,0.033265899792577616,0.033265899792577616,0.033265899792577616,0.033106115089508927,0.03240278434056282,0.03240278434056282,0.03240278434056282,0.03240278434056282,0.03169756766736097,0.03169756766736097,0.03110131546596913,0.03110131546596913,0.030584818315930542,0.030584818315930542,0.030584818315930542,0.030584818315930542,0.030584818315930542,0.030584818315930542,0.030129235542144327,0.02972170286391575,0.02972170286391575,0.02972170286391575,0.02972170286391575,0.0293530447134161,0.0293530447134161
304;1;214582387,214510044,214600502,214537537,214537535,214820439,214537532,214836722,214584810,214836718,214836782,214836748,214717318,214717325,214510738,214537470,214584812,214702749,214534704,214587898,214725542,214691428,214594678,214838368,214601042,214840410,214821367,214629538,214561475,214545932,214530375,214672946,214596110,214537436,214702725,214717005,214716935,214672963,214537490,214546772,214596118,214670070,214839643,214596114,214838857,214587167,214717798,214535621,214716688,214534689;1.0,0.37884608927206187,0.2983331964629867,0.17335895649356028,0.15246130478263129,0.142793966345702,0.13359739129824447,0.1327070269576843,0.1172722352750555,0.106836642998539,0.09641930375716634,0.0952458322836741,0.08027689076217463,0.07402788699081472,0.06866560001846274,0.0650310000860672,0.05483547184504793,0.05258869673732559,0.04740772979575424,0.04614112400897258,0.04419433297295862,0.038676908605942514,0.03563954978342649,0.03544357996217065,0.03433254514362171,0.033247668977472375,0.03132449021486613,0.03041667127407109,0.030200347800873092,0.02814806425743707,0.02814806425743707,0.02814806425743707,0.027417735922523966,0.02682101422383326,0.02682101422383326,0.02669492459590074,0.02661221874745291,0.02638996543798014,0.026316493216343165,0.025879457240803035,0.025879457240803035,0.025879457240803035,0.025879457240803035,0.02514912890588994,0.02514912890588994,0.02514912890588994,0.02514912890588994,0.025001888167177137,0.024837187447098934,0.024837187447098934
339;0;214640477,214839780,214600652,214839729,214839733,214839695,214839731,214774667,214587609,214587611,214836765,214554358,214841060,214838100,214536440,214820240,214836761,214535621,214820261,214833800,214826801,214717007,214668287,214836542,214650508,214638590,214547042,214753513,214677877,214838370,214717824,214533050,214663942,214819464,214532567,214512425,214639192,214587765,214587763,214691632,214691456,214559317,214716667,214585695,214821026,214600492,214819509,214691630,214696987,214552382;1.0,0.22681223774932954,0.2,0.1962378677906835,0.18753301941536815,0.1852069220039301,0.1852069220039301,0.17763742022192244,0.16240459067891588,0.1583946842546006,0.15766610625329167,0.14825380108140676,0.1386857980892522,0.13803494483692633,0.13771591348940027,0.13588463846561039,0.13133716252552294,0.1096676875585657,0.10897458274744537,0.10125585076162381,0.09562560883368953,0.09054393632239649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343;0;214594678,214594680,214510044,214535621,214691255,214640439,214602834,214602832,214546772,214537537,214826810,214839377,214837895,214820261,214835713,214684115,214836761,214582387,214601040,214532072,214680521,214545932,214839710,214717325,214835724,214716982,214826803,214838456,214839718,214702725,214632437,214821022,214708436,214839643,214843061,214711678,214536322,214632975,214587167,214645963,214826728,214838857,214639370,214836129,214537524,214684513,214820844,214601051,214587613,214835287;1.0,0.42528056229626965,0.06247891125901987,0.059727009525622876,0.051064851104007644,0.04453879512190203,0.042749879238815486,0.04203993528755394,0.04203993528755394,0.04141372034227434,0.039919441054611315,0.038697822944560305,0.03803237031567218,0.035609719252983806,0.03450584589095274,0.031694149829411614,0.028611439273910348,0.028104705356770746,0.027425055971790492,0.025456909117016986,0.02286258921201095,0.02286258921201095,0.02286258921201095,0.022269397560951015,0.022269397560951015,0.02210501446768049,0.022042830343630047,0.021784724691574057,0.021784724691574057,0.021784724691574057,0.021374939619407743,0.021174906412535114,0.02101996764377697,0.02101996764377697,0.02070686017113717,0.02070686017113717,0.02070686017113717,0.020426775992717038,0.020426775992717038,0.020426775992717038,0.020426775992717038,0.020426775992717038,0.020173409034147233,0.020173409034147233,0.020173409034147233,0.020054569698854576,0.01994210312334008,0.01994210312334008,0.019532318051173763,0.019532318051173763
344;0;214638480,214551570,214551594,214537760,214638476,214638478,214638474,214508942,214582950,214638472,214538981,214842369,214538994,214587864,214589702,214638482,214717824,214717798,214838960,214537766,214706205,214832672,214644956,214839795,214837430,214612706,214701825,214583190,214832670,214819496,214820447,214691396,214668590,214630042,214601197,214820413,214828867,214821380,214840378,214832653,214826715,214832655,214839373,214820842,214840762,214716984,214826801,214717007,214826955,214663942;1.0,0.33012873172803736,0.2920629985304361,0.17791636809761277,0.12174009332461101,0.09046045383701319,0.0733619403840083,0.06112001509096867,0.05227721385680222,0.048378152940602714,0.04609734851659851,0.04609734851659851,0.04609734851659851,0.04609734851659851,0.045230226918506596,0.04447909202440319,0.04447909202440319,0.043223874771801306,0.04268774015650822,0.042198287600399,0.042198287600399,0.04058003110820367,0.040239008162264715,0.040239008162264715,0.0399174831763948,0.03905036157830288,0.03905036157830288,0.038069596602999904,0.03743210508610756,0.03586429876031387,0.03373761783619109,0.03235876580792909,0.03204177175734074,0.0314568134121869,0.03105484560305607,0.030328009476100797,0.030105201901314185,0.027806222482991503,0.027488731312889956,0.02735317882970433,0.02663141818432404,0.026602043935600922,0.026124812013991736,0.025117196601799466,0.024983787443405597,0.02458106198650638,0.022040435087592538,0.02086917694359107,0.019803202963926965,0.0
344;1;214551570,214638480,214551594,214537760,214638474,214537775,214601197,214638478,214638476,214587864,214546102,214638482,214644956,214839795,214837430,214612706,214842403,214539253,214551585,214832670,214586970,214839812,214536386,214552089,214819496,214717007,214587570,214536425,214536380,214586949,214551581,214819747,214600134,214508942,214839313,214820413,214668590,214836407,214716990,214702749,214828867,214545935,214509000,214710309,214821298,214709634,214827030,214687685,214716973,214826801;1.0,0.5253833231037378,0.37446218018777644,0.13206459703370113,0.0940594059405941,0.07590479270336664,0.07544139250118508,0.06714741038843838,0.0657205876698573,0.06221337506401897,0.06102282049756288,0.06002936228804597,0.05430690891259573,0.05430690891259573,0.05387297604699554,0.052702701336102366,0.052233254547635354,0.052233254547635354,0.05087801301230357,0.05051868856012937,0.04977070005121518,0.04883448028250064,0.04883448028250064,0.04883448028250064,0.04840276375939548,0.04788087289668218,0.047308145554795004,0.047308145554795004,0.047308145554795004,0.046668248295105,0.046668248295105,0.04608939081233205,0.044624715565302064,0.041244047056239616,0.04095773066003742,0.0409309404813682,0.038919463816961444,0.03780948607150943,0.03753337458506609,0.03753337458506609,0.03656721372881278,0.036097689401101876,0.03548984185526315,0.034430922828955914,0.03367075616034766,0.03137725371809333,0.03095170491518876,0.030022012182761557,0.02975374241035895,0.02974595934047746
367;0;214821290,214821277,214821292,214821285,214585395,214826702,214826705,214826955,214820231,214820413,214826816,214826801,214821275,214826799,214684513,214826627,214826900,214839373,214820842,214826835,214748347,214552367,214826700,214835773,214536412,214826810,214538030,214821037,214826606,214748340,214587785,214716710,214821028,214643657,214826803,214709645,214558192,214839999,214585397,214584939,214691396,214821298,214826625,214820383,214829285,214826608,214839313,214532070,214691390,214821373;1.0,0.26917252616378534,0.16628168903384863,0.11025056697978396,0.07551556734649094,0.06663065719477024,0.06458979830120445,0.06011864497162721,0.05620295002863319,0.04603494792511824,0.045011637354141376,0.044606962300150266,0.04093035518024213,0.03858140344640689,0.03220705177253421,0.031249999999999934,0.030038708337876297,0.02643660390494434,0.0254169629013506,0.024651173988670238,0.023842666981768956,0.022169740782040048,0.021630571271706995,0.021598602843733203,0.021598602843733203,0.021369817853366467,0.020912220611334874,0.02039461039980717,0.02030229939129779,0.019897071928774497,0.019897071928774497,0.018743059354258167,0.018312908485553284,0.01814616426995171,0.017700070077570126,0.0172328143001856,0.016916249991792576,0.016542448658868104,0.016456195233620494,0.016414029348204705,0.016372479045187363,0.01577893039890095,0.015019354168938149,0.014968528796746046,0.014504717246571071,0.014420380847804665,0.01439533712067492,0.013978679349282807,0.013273301638978127,0.013164344977111308
371;0;214826801,214826700,214826608,214826702,214826705,214826810,214821277,214684513,214821275,214826816,214826803,214821285,214820842,214826955,214826623,214826627,214829285,214585395,214532072,214826606,214821290,214820441,214833800,214826897,214839373,214826625,214826799,214557041,214532070,214821292,214821298,214839313,214535621,214685795,214826715,214821371,214826835,214826900,214820383,214708370,214820201,214584907,214820261,214821017,214826893,214841060,214716982,214820192,214718160,214821024;1.0,0.281464677796103,0.11829674863894195,0.10623587057269386,0.07870579010362154,0.07556295154408098,0.07028565623733911,0.06984826657333873,0.061750762016745925,0.04729314538683646,0.04673151302735073,0.04402924434200348,0.04313928923772988,0.04251549814844339,0.039832380625679384,0.03535966102405365,0.03282444064566392,0.03204245836093223,0.030839697378562715,0.03062965011136606,0.028287728819242915,0.02754059449055021,0.026722472481749426,0.02642217086826612,0.026174101875768185,0.025491805066265326,0.02546553982368117,0.0254645777325705,0.023725505441019833,0.02351865663497598,0.02231750520909097,0.021717940945665818,0.02170683279690219,0.021100658689739753,0.019058331331023002,0.01766992896197956,0.017433143121686995,0.016994536710843552,0.016937027337015256,0.016388097068813934,0.015473673441137143,0.015399413219334902,0.014379763079243296,0.014328643920954254,0.013859453877620397,0.013725234375990094,0.013389527251686618,0.013225757726008898,0.013065410880626982,0.013056857251818552
371;1;214826700,214826801,214826608,214826702,214826810,214826705,214684513,214821277,214821298,214826816,214821275,214820441,214826627,214826799,214820842,214532072,214826606,214826897,214585395,214821292,214826715,214821290,214826955,214829285,214826623,214819406,214685795,214708370,214826908,214537037,214600989,214819490,214833800,214820261,214826803,214826835,214821017,214829312,214827020,214530787,214839313,214577340,214567010,214821272,214826625,214691319,214686902,214532070,214718396,214837895;1.0,0.7417027871123357,0.12985685071574618,0.1159657098226361,0.08561181080558324,0.06834499573787148,0.05633079120023952,0.055055797836838595,0.04475298075349807,0.04285870452178644,0.04159844811309294,0.041420076425256865,0.03899842827137751,0.036475493210031025,0.03514331143527172,0.032853782119446624,0.03263001704592613,0.03216886281055648,0.0321271465803765,0.031441088594569996,0.030573924003069238,0.029248821203533136,0.029129042185344033,0.026740346461022562,0.024507198988049463,0.024045145035521825,0.023272070505168493,0.02259318986428326,0.022145788231658685,0.022066385523514365,0.02129931659053639,0.020755815989882676,0.020094824983637672,0.01982443209169174,0.019244027886454476,0.019227140812048113,0.018856050317645683,0.018203828853164867,0.017909916282995875,0.017356261798300177,0.01701198551948304,0.016905937056124726,0.016905937056124726,0.016003257976935626,0.015974487442902287,0.015314755704787304,0.015314755704787304,0.014867632470861628,0.014772154653506286,0.01443624276077009
387;0;214509084,214512431,214613893,214639305,214539845,214636505,214601805,214664767,214829679,214645835,214509082,214706482,214537967,214841006,214587643,214829687,214636775,214587549,214508852,214840599,214821377,214538002,214509071,214650506,214820242,214579839,214509073,214613649,214829681,214842371,214717798,214838957,214650508,214717260,214636507,214725508,214712126,214826780,214668596,214836137,214538027,214512416,214553730,214840597,214555492,214551617,214572264,214512425,214584939,214819380;1.0,0.31696884812626946,0.2710925820876392,0.2633043713670301,0.15632487465508302,0.13250561242127407,0.12459201397049734,0.11308231275829332,0.09863938508891494,0.090796514388768,0.08146791000585517,0.07790055218533318,0.07579952728199088,0.052634697193988465,0.040733955002927584,0.04022870452711629,0.0385845367643185,0.0385845367643185,0.03733141204208413,0.033943573993981783,0.025411754279492438,0.022795659984338974,0.022204204875833286,0.021720950865034425,0.021720950865034425,0.021720950865034425,0.021312365420702792,0.020646241745729883,0.020646241745729883,0.020366977501463792,0.020366977501463792,0.020114352263558146,0.019883723490664935,0.018960516109414724,0.018809014371360386,0.018665706021042065,0.01840042892702875,0.018046496116295437,0.017734305252055844,0.017283977861230485,0.017283977861230485,0.01720241576988411,0.016500832585162894,0.01620926874192594,0.016048579615740684,0.015753769527368025,0.015753769527368025,0.015286061360675732,0.015286061360675732,0.01506193702987366
388;0;214835120,214512611,214600989,214835713,214704182,214511015,214544355,214835285,214712237,214704180,214684702,214530710,214712235,214835117,214701787,214680371,214743515,214602605,214530705,214548793,214530703,214581489,214575761,214577492,214715102,214629253,214587328,214835000,214515842,214530697,214754625,214552687,214574145,214534601,214835287,214836506,214706452,214536697,214819410,214676387,214695097,214717003,214835126,214838366,214680369,214718252,214567410,214536440,214826829,214826837;1.0,0.41771060264060045,0.35139156563226726,0.2659474045755561,0.2398990614005979,0.18817714639825475,0.18817714639825475,0.18817714639825475,0.18007949612162383,0.17263247512044003,0.14223427632726166,0.12150562523791893,0.11727585056065606,0.11661210518561492,0.10821363996060804,0.0971632397078287,0.09054361295488052,0.08537321149289667,0.08395086168045807,0.08237169047681843,0.08100375015861262,0.059542424325385535,0.04405229103806457,0.04405229103806457,0.04290931239240383,0.04290931239240383,0.04290931239240383,0.04197543084022903,0.041185845238409215,0.04050187507930631,0.04050187507930631,0.039898570642393494,0.03935889643364557,0.03935889643364557,0.03763542927965095,0.037282036235810036,0.03695145912054804,0.03695145912054804,0.036640929653174496,0.03634815468363523,0.03634815468363523,0.03509284986651945,0.03487459892271251,0.03265739658984512,0.03200815312305715,0.03132418296395424,0.02969300961318624,0.02890342401136643,0.02816157563761359,0.02741326477562426
399;0;214821307,214586711,214821341,214844357,214821305,214821339,214612721,214821315,214551617,214612710,214537496,214821309,214821300,214821302,214612708,214827026,214714794,214826908,214826837,214826619,214826925,214826912,214828987,214820842,214612738,214717751,214836954,214698446,214612751,214530572,214612697,214826801,214579466,214774682,214645042,214551613,214684513,214826810,214687852,214551609,214821277,214696802,214753693,214826705,214827024,214826212,214612920,214651427,214827015,214842450;1.0,0.29406123299293413,0.24911532360795627,0.2308439190716334,0.19439799058756496,0.16229750613039445,0.10986668454309025,0.09964612944318253,0.07359776588132513,0.06915508355819641,0.06430280125196738,0.06397350665532295,0.06348400561463204,0.05692417746924605,0.05692417746924605,0.05554511661673531,0.05554511661673531,0.04529455630108495,0.044180773600484516,0.04371337467166087,0.043343125359072726,0.042516918804721714,0.0397112501238943,0.03686064555157557,0.03549858641182339,0.034577541779098206,0.03318872303091659,0.03318872303091659,0.03263756046425137,0.03263756046425137,0.03263756046425137,0.03234535599040753,0.03215140062598369,0.031716515831526196,0.031716515831526196,0.031716515831526196,0.03113859365643153,0.030991321994368413,0.030963967571331522,0.030963967571331522,0.030028017472046527,0.029526301058413754,0.02906720746760024,0.02882171697901125,0.028278610175238673,0.028278610175238673,0.028102941623759505,0.027616781785491838,0.02746667113577256,0.02678849584170319
399;1;214821309,214821339,214551617,214821305,214551626,214586711,214821315,214821341,214821307,214612708,214684160,214551630,214612920,214612721,214844357,214821302,214533020,214826617,214612697,214826615,214820441,214820842,214827013,214821313,214533026,214640017,214717331,214690110,214840412,214613743,214827007,214829737,214687685,214633989,214612751,214716984,214826810,214717325,214563212,214825110,214642672,214708035,214716982,214842283,214644842,214515842,214705655,214837487,214612704,214748265;1.0,0.22515543373105198,0.20845871454254367,0.18077800761199828,0.16334240285311158,0.16103342211170704,0.1496074891472697,0.14642435108030658,0.10596198708027954,0.10546777883130996,0.09775136439085377,0.09357603525417825,0.08977322428488299,0.0789666254557331,0.06268049344871313,0.047278659476104476,0.042787151566700626,0.037287375735067844,0.03544799279250967,0.03490996281800586,0.030928065197435912,0.030614792985701942,0.029713125070072503,0.029713125070072503,0.02812215940195634,0.027056673569187076,0.026467914731253026,0.025715830322444396,0.025238966977090577,0.02403384850498605,0.023197062866306885,0.021051839751810967,0.020856853475933336,0.019606010672760268,0.018766584419563945,0.018437729484794146,0.017819997947403094,0.01767295369951175,0.01767295369951175,0.01767295369951175,0.01767295369951175,0.01767295369951175,0.017542499573467197,0.017288318185395817,0.017288318185395817,0.01696311349194487,0.016432926847938636,0.016296960905978562,0.01621065254960448,0.01621065254960448
412;0;214537775,214687685,214556840,214840419,214840412,214821298,214821024,214827030,214702877,214820842,214551570,214551594,214643657,214840415,214587384,214584920,214826897,214826623,214710075,214826835,214545956,214642016,214820411,214712349,214644662,214531618,214718160,214836954,214686519,214832559,214564305,214768136,214551581,214832557,214819747,214783346,214636498,214839866,214550531,214826212,214583190,214827028,214699888,214840410,214667912,214681091,214642560,214840417,214700990,214712402;1.0,0.21753707654597787,0.20135195240080014,0.07198371866911522,0.06757027771873753,0.06653879477399767,0.06488087392479094,0.061165515008018624,0.05481821500517237,0.05359089733956487,0.05217583631485637,0.05192962156257233,0.05101418451775696,0.04876658675246865,0.04819237671857462,0.039398810564007916,0.03751271412103601,0.03598749427086105,0.035558008161202394,0.03465083638969783,0.03440708596080431,0.033514361346807915,0.033514361346807915,0.03278495222674369,0.03278495222674369,0.03278495222674369,0.03246168889544552,0.03216824560297802,0.03216824560297802,0.031691344462177716,0.0316340300263456,0.031162818492683087,0.030741305412349214,0.030524470875367738,0.030360000449805472,0.02939518966851931,0.028860974091886895,0.028618434740913024,0.028618434740913024,0.027409107502586186,0.027075524863894123,0.026481744801695593,0.025845378806454315,0.025400401294957863,0.025400401294957863,0.025296481840704547,0.0251951935434318,0.0251951935434318,0.025096406449144404,0.025096406449144404
412;1;214556840,214537775,214687685,214840410,214561475,214820842,214718160,214821024,214587384,214840419,214840417,214827030,214546102,214702877,214827028,214840415,214559660,214832557,214705119,214821022,214664919,214561477,214820814,214601805,214826810,214774685,214686086,214826623,214826619,214820411,214712349,214686519,214836954,214840378,214717888,214829312,214819747,214839373,214819552,214550531,214840762,214826801,214701238,214836223,214717751,214548885,214835818,214716982,214567005,214571276;1.0,0.22460299963555108,0.18354425215693118,0.09241167266675006,0.08222856873695428,0.07958133088017935,0.07110224285124524,0.06503402485406098,0.062022691269315,0.049883995136543964,0.04863861725705096,0.040873263902640844,0.03879954281521988,0.03663174205734032,0.0353923397437328,0.03258779999977717,0.03129873256097643,0.029463319131121588,0.02926720571968289,0.028393269066813918,0.028120167958384394,0.0280043897852457,0.027934172735991237,0.027925830443163616,0.027878995483556126,0.027697655491536032,0.02552928124842965,0.025384311419743674,0.02516699301077758,0.02488405318797625,0.024342474753834262,0.023884576712204893,0.023884576712204893,0.023225413852443682,0.023196521775714917,0.022775270445978223,0.022541974115580097,0.022073029269187496,0.021960666305711855,0.02124888028986222,0.02110896994007458,0.02094987571968706,0.02043751329722947,0.019907242550381,0.019907242550381,0.019907242550381,0.019907242550381,0.019760295867159702,0.019473979803067407,0.019473979803067407
426;0;214826619,214826615,214821300,214826617,214826621,214826998,214826927,214826908,214826612,214753515,214717877,214826876,214717562,214826934,214826837,214746427,214744775,214826925,214826912,214827002,214828987,214819562,214716902,214827007,214826932,214676308,214553844,214826872,214748334,214640017,214561402,214827005,214842450,214800262,214684841,214690110,214826623,214743335,214820402,214574670,214709735,214834865,214827000,214554272,214551613,214574672,214712124,214601233,214698420,214711280;1.0,0.2658227848101269,0.23285482246575448,0.21632430850659398,0.17425424974975257,0.16717288422336354,0.14578005057712184,0.1311609589157351,0.13112533461232573,0.10580590371570639,0.10164831235402233,0.10099201835858755,0.09265863288404336,0.09183881700959977,0.08955501881487282,0.0869962949866617,0.08056633835589655,0.07530608111109441,0.07387059676885947,0.06959703598932936,0.0689959156862453,0.0663797169356083,0.06433753946156065,0.061846854076995375,0.06046051640897509,0.05876889782207638,0.05876889782207638,0.0580847499165842,0.05789539887011002,0.05770972477633576,0.04978478770170623,0.0497135919336547,0.046543405072593365,0.04464517921900329,0.044007297968201256,0.04370844487077524,0.04300642479817446,0.04213751612426975,0.040849629556619894,0.03917926521471759,0.03917926521471759,0.03911313754139323,0.03852134325731639,0.03844227733670937,0.036737029520957455,0.036737029520957455,0.036737029520957455,0.03633505618262049,0.03548267707339276,0.03479851799466468
426;1;214821300,214826619,214826998,214826927,214826908,214826617,214826837,214753515,214826615,214717562,214826621,214827002,214744775,214640017,214827007,214821401,214826872,214826934,214828987,214746427,214826612,214717877,214826876,214748334,214690110,214743335,214694156,214826912,214826925,214827005,214826623,214826932,214827009,214601407,214834865,214698420,214827000,214842450,214696897,214717286,214826799,214821307,214820396,214837487,214826955,214821279,214557095,214564380,214574672,214716902;1.0,0.27884977279850803,0.2504218008503377,0.21604017350789642,0.20109960103952904,0.18108659680212955,0.18037205351405472,0.17447794368034042,0.14834807912880615,0.14424404100292318,0.1253965493545182,0.12111982139765501,0.09702275568944317,0.09661843122744226,0.09482530307226701,0.09155238122328725,0.08956896382465585,0.08901769480206398,0.08207568743243164,0.07359179021629672,0.06804204333560623,0.06269827467725908,0.062293462238745656,0.059943113182406915,0.05777154622834492,0.0556951744203683,0.05503137146475372,0.053158634276505794,0.05087377988807107,0.049281627664803956,0.04926449896804365,0.047948137194597375,0.04756890492094768,0.04478448191232792,0.04250700461035338,0.04220923925388627,0.040732404355223184,0.038278270480843396,0.0373689489114336,0.03449055321767912,0.0342645076790899,0.03236200628595563,0.03209674066556674,0.03124199612331436,0.03114529522415655,0.030955018402902372,0.029533733304628756,0.02934489704069893,0.0291342554813402,0.028346003052808478
448;0;214581489,214602605,214712235,214680371,214835117,214704180,214512611,214600989,214544355,214511015,214706452,214835120,214676580,214546102,214826816,214555438,214712375,214601450,214837277,214684044,214838390,214677887,214548793,214711074,214684001,214819400,214712291,214839907,214530703,214754625,214536193,214557095,214606395,214774682,214712289,214684513,214676535,214569716,214706462,214589257,214835285,214540070,214819691,214674401,214836506,214530729,214586432,214595137,214563337,214676387;1.0,0.5462177356104748,0.401962925164118,0.24421977102779133,0.07993758763780973,0.07889303079988477,0.0660785955270112,0.05558743539243101,0.05159816678620102,0.05159816678620102,0.050660443820855224,0.04422580066074103,0.040499468692636514,0.03527939203545199,0.031731520799444184,0.030197841552525074,0.030197841552525074,0.030197841552525074,0.029414329793516696,0.029414329793516696,0.028774154073324693,0.028774154073324693,0.028232893214149242,0.028232893214149242,0.028232893214149242,0.028232893214149242,0.027764031731476343,0.027764031731476343,0.027764031731476343,0.027764031731476343,0.02735046659412432,0.02735046659412432,0.02735046659412432,0.026980519972467972,0.026645862545936573,0.026488894698415182,0.02634034425227597,0.02634034425227597,0.026059294666411947,0.026059294666411947,0.02579908339310051,0.02579908339310051,0.02579908339310051,0.02579908339310051,0.0255568324932676,0.0255568324932676,0.025330221910427612,0.025330221910427612,0.025117353988415712,0.024916656773075592
448;1;214602605,214581489,214712235,214680371,214512611,214704180,214530665,214600989,214676387,214835120,214712237,214835117,214544355,214826715,214826835,214835713,214555438,214826955,214819400,214706452,214530703,214557095,214706462,214674401,214819691,214511015,214548793,214586432,214563337,214701787,214577492,214629253,214827011,214718405,214835285,214530705,214696631,214716965,214826934,214676580,214530710,214530697,214712278,214826932,214576500,214552687,214800262,214639370,214591588,214704182;1.0,0.5704578642989323,0.4348756385728726,0.2185481607570095,0.10840980784619061,0.08059061718788975,0.07993690520343712,0.07743210269677248,0.060161170025566514,0.05544503075182708,0.04967603481105546,0.04948948506163038,0.04552092027368973,0.04013723185725621,0.036714552566146585,0.03385994983532366,0.02804329613707841,0.02755030780254443,0.026218542270107878,0.025875266757663353,0.02578313295838618,0.02539907472698704,0.02420002489855012,0.023958379091415648,0.023958379091415648,0.023958379091415644,0.02359668804309709,0.023522969779693956,0.023325289486396134,0.02296261314282404,0.022434636909662728,0.02185254888866196,0.021816800843249134,0.021698215912723428,0.021562541182274082,0.02137694834562618,0.02137694834562618,0.02097060588647247,0.020878748369602587,0.02068545944191285,0.020626506366708947,0.020626506366708947,0.020626506366708947,0.02061775101481221,0.020535196574750773,0.020319259781589633,0.020299378698049767,0.019795794024652154,0.019795794024652154,0.01963512075892422
