SessionId;Position;Recommendations;Scores
99;2;214718398,214718396,214826908,214584939,214826606,214678044,214718246,214826627,214676945,214686902,214819402,214718390,214680369,214820190,214826955,214711290,214704180,214507331,214561991,214725549,214836542,214650508,214533050,214639192,214638590,214819464,214668287,214838370,214512425,214663942,214717824,214677877,214640424,214821296,214832282,214685792,214685422,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492;1.0,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99;3;214718398,214820190,214826955,214718396,214718390,214819406,214711087,214684730,214826801,214584939,214826627,214826608,214826715,214826700,214820186,214821292,214537967,214711082,214711078,214711318,214639192,214821296,214717824,214819464,214650508,214663942,214838370,214533050,214836542,214668287,214638590,214512425,214832282,214685792,214685422,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509;1.0,0.9411764705882353,0.8823529411764706,0.5882352941176471,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102;0;214709685,214829737,214820225,214821279,214705757,214820240,214820237,214820201,214706441,214709634,214703790,214821309,214581690,214710309,214820192,214826801,214826799,214709690,214844297,214709645,214638590,214650508,214696987,214533050,214639192,214838370,214668287,214821296,214685792,214685422,214685754,214512425,214552385,214552382,214836542,214709587,214819509,214821026,214548103,214557416,214753513,214532567,214547042,214587765,214587763,214691630,214600492,214691632,214691456,214819464;1.0,0.7619047619047619,0.42857142857142855,0.3968253968253968,0.30158730158730157,0.23809523809523808,0.2222222222222222,0.15873015873015872,0.14285714285714285,0.1111111111111111,0.09523809523809523,0.07936507936507936,0.07936507936507936,0.07936507936507936,0.07936507936507936,0.06349206349206349,0.06349206349206349,0.06349206349206349,0.06349206349206349,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104;0;214829741,214826955,214551890,214551907,214826606,214832557,214551892,214820842,214821298,214551898,214838100,214685792,214691426,214820447,214826623,214705119,214821275,214839373,214642625,214826816,214512425,214552385,214685754,214685422,214663942,214668287,214638590,214639192,214533050,214836542,214650508,214552382,214838370,214821296,214832282,214696987,214819509,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456;1.0,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104;1;214820842,214826897,214821272,214827030,214717562,214821298,214829312,214826627,214826810,214826801,214826837,214687685,214574754,214685795,214684513,214546102,214826927,214820441,214821380,214826625,214552382,214533050,214836542,214650508,214639192,214821296,214685792,214685422,214638590,214668287,214838370,214512425,214685754,214552385,214716667,214696987,214587763,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214821026,214819509,214691630,214691632,214691456,214559317;1.0,0.3467741935483871,0.1935483870967742,0.18548387096774194,0.1774193548387097,0.1774193548387097,0.16129032258064516,0.14516129032258066,0.13709677419354838,0.12096774193548387,0.11290322580645161,0.10483870967741936,0.0967741935483871,0.0967741935483871,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08064516129032258,0.08064516129032258,0.08064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104;2;214821279,214708370,214708303,214826955,214829737,214708367,214820237,214744528,214826835,214826623,214744779,214826829,214640094,214709685,214826627,214706441,214581690,214826891,214820387,214826606,214533050,214696987,214639192,214836542,214650508,214821296,214638590,214685792,214668287,214685422,214685754,214838370,214552385,214552382,214691456,214819509,214600492,214583846,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632;1.0,0.3125,0.2708333333333333,0.2638888888888889,0.1736111111111111,0.1527777777777778,0.1527777777777778,0.14583333333333334,0.13194444444444445,0.13194444444444445,0.11805555555555555,0.10416666666666667,0.10416666666666667,0.08333333333333333,0.0763888888888889,0.0763888888888889,0.0763888888888889,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116;0;214821307,214586711,214716932,214821305,214821309,214821339,214821315,214821341,214844357,214826608,214612706,214826801,214533022,214533026,214839313,214551617,214821313,214821277,214837487,214837485,214533050,214685792,214821296,214639192,214668287,214836542,214650508,214638590,214685754,214838370,214512425,214663942,214819464,214717824,214677877,214640424,214839864,214685422,214709587,214552385,214552382,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632;1.0,0.9230769230769231,0.7307692307692307,0.6538461538461539,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.3076923076923077,0.2692307692307692,0.23076923076923078,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141;0;214821275,214829285,214821290,214821292,214826900,214826801,214820441,214821285,214826955,214535621,214826799,214826702,214821371,214826627,214820383,214826803,214826606,214820842,214844111,214844139,214636775,214650508,214685422,214639372,214685792,214821296,214639192,214533050,214836542,214668287,214638590,214552385,214838370,214512425,214663942,214819464,214717824,214677877,214640424,214685754,214552382,214509071,214691630,214753513,214532567,214547042,214573168,214716907,214587765,214587763;1.0,0.6428571428571429,0.25396825396825395,0.2222222222222222,0.1984126984126984,0.19047619047619047,0.14285714285714285,0.1349206349206349,0.1111111111111111,0.10317460317460317,0.07936507936507936,0.07142857142857142,0.07142857142857142,0.06349206349206349,0.06349206349206349,0.06349206349206349,0.05555555555555555,0.05555555555555555,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146;0;214820252,214836793,214510783,214717312,214582485,214688098,214582511,214510785,214582502,214554785,214537415,214559317,214579704,214717003,214656290,214704180,214510820,214558160,214602386,214672963,214638590,214650508,214533050,214668287,214838370,214512425,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214836542,214685792,214639192,214821296,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214716667,214585695,214600492,214819509;1.0,0.5263157894736842,0.5131578947368421,0.40789473684210525,0.2894736842105263,0.15789473684210525,0.11842105263157894,0.11842105263157894,0.11842105263157894,0.10526315789473684,0.09210526315789473,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146;1;214582502,214510785,214717003,214672963,214820252,214537415,214836802,214510805,214510783,214582507,214832657,214717005,214843931,214582485,214702811,214582511,214836791,214510802,214510820,214701242,214836542,214650508,214638590,214668287,214639192,214838370,214512425,214663942,214753513,214819464,214717824,214677877,214640424,214839864,214533050,214685792,214821296,214600492,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214819509,214685422,214587765,214547042;1.0,0.625,0.5416666666666666,0.4583333333333333,0.375,0.375,0.375,0.3333333333333333,0.25,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146;2;214672963,214582502,214582507,214843931,214585100,214510854,214691293,214510783,214702787,214510044,214838957,214510805,214844070,214836802,214584939,214820252,214585395,214821275,214821298,214820413,214668287,214639192,214533050,214836542,214650508,214638590,214819464,214839864,214663942,214677877,214838370,214821296,214717824,214512425,214640424,214552382,214685792,214685422,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667;1.0,0.9,0.5,0.4,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184;0;214840762,214586983,214639372,214508942,214842345,214639370,214842399,214509013,214718362,214571276,214536697,214842296,214589128,214535006,214842352,214581761,214644662,214509054,214591470,214842341,214512425,214838370,214668287,214832282,214663942,214650508,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214832670,214638590,214685792,214836542,214533050,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509;1.0,0.7067901234567902,0.19444444444444445,0.08024691358024691,0.05555555555555555,0.05555555555555555,0.05246913580246913,0.043209876543209874,0.037037037037037035,0.037037037037037035,0.033950617283950615,0.033950617283950615,0.033950617283950615,0.033950617283950615,0.027777777777777776,0.024691358024691357,0.024691358024691357,0.021604938271604937,0.021604938271604937,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184;1;214575088,214543005,214839390,214753507,214820842,214684513,214826893,214832282,214512425,214836542,214650508,214638590,214668287,214838370,214663942,214639192,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214659013,214533050,214685792,214821296,214748302,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214716667,214585695,214600492,214819509,214696987,214552382,214552385,214685754,214685422,214832670,214687839,214819723;1.0,0.625,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191;0;214684513,214839373,214826810,214691426,214594616,214839369,214833800,214839371,214826803,214826801,214826705,214535621,214839313,214826627,214821290,214833802,214820842,214687685,214691390,214717003,214587765,214685754,214709587,214556861,214685422,214685792,214821296,214639192,214533050,214548103,214552385,214836542,214650508,214638590,214668287,214583846,214557416,214696987,214552382,214587763,214819509,214600492,214585695,214716667,214753513,214559317,214512425,214691456,214532567,214547042;1.0,0.39285714285714285,0.125,0.10119047619047619,0.07738095238095238,0.07738095238095238,0.07142857142857142,0.07142857142857142,0.06547619047619048,0.05952380952380952,0.05952380952380952,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191;1;214836761,214836765,214662819,214839313,214839997,214836073,214535621,214601197,214836080,214826715,214841060,214829282,214839373,214711333,214585395,214826835,214840378,214821024,214833800,214718220,214821296,214639192,214533050,214836542,214638590,214650508,214685422,214668287,214838370,214512425,214663942,214819464,214717824,214685792,214819509,214685754,214691630,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214821026,214691632,214552385,214691456,214559317,214716667;1.0,0.5306122448979592,0.1836734693877551,0.12244897959183673,0.10204081632653061,0.08163265306122448,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198;0;214826803,214535621,214821285,214820383,214841640,214826801,214532072,214821277,214532070,214826955,214585395,214748336,214820812,214826702,214826705,214586576,214684513,214839373,214826810,214827000,214533050,214685754,214685422,214685792,214821296,214639192,214709587,214532567,214552385,214836542,214650508,214548103,214638590,214668287,214583846,214838370,214556861,214696987,214552382,214691632,214753513,214547042,214587765,214587763,214821026,214691630,214663942,214819509,214691456,214559317;1.0,0.30851063829787234,0.26595744680851063,0.1595744680851064,0.10851063829787234,0.07021276595744681,0.07021276595744681,0.06170212765957447,0.059574468085106386,0.05106382978723404,0.04468085106382979,0.03829787234042553,0.03829787234042553,0.029787234042553193,0.027659574468085105,0.02553191489361702,0.023404255319148935,0.023404255319148935,0.023404255319148935,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198;1;214826803,214535621,214821285,214820383,214841640,214826801,214532072,214821277,214532070,214826955,214585395,214748336,214820812,214826702,214826705,214586576,214684513,214839373,214826810,214827000,214533050,214685754,214685422,214685792,214821296,214639192,214709587,214532567,214552385,214836542,214650508,214548103,214638590,214668287,214583846,214838370,214556861,214696987,214552382,214691632,214753513,214547042,214587765,214587763,214821026,214691630,214663942,214819509,214691456,214559317;1.0,0.30851063829787234,0.26595744680851063,0.1595744680851064,0.10851063829787234,0.07021276595744681,0.07021276595744681,0.06170212765957447,0.059574468085106386,0.05106382978723404,0.04468085106382979,0.03829787234042553,0.03829787234042553,0.029787234042553193,0.027659574468085105,0.02553191489361702,0.023404255319148935,0.023404255319148935,0.023404255319148935,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204;0;214826837,214826908,214819376,214717562,214717286,214826927,214821300,214826876,214640017,214826872,214826998,214821401,214821307,214820842,214826617,214826625,214827005,214826612,214821272,214826925,214702826,214685422,214600492,214819509,214843903,214696987,214552382,214552385,214685754,214685792,214716667,214821296,214639192,214533050,214836542,214650508,214638590,214668287,214585695,214559317,214512425,214842433,214534736,214556861,214709587,214557416,214753513,214532567,214547042,214587765;1.0,0.828125,0.484375,0.484375,0.421875,0.421875,0.40625,0.390625,0.359375,0.28125,0.28125,0.234375,0.21875,0.21875,0.203125,0.203125,0.1875,0.1875,0.1875,0.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207;0;214826900,214826799,214821290,214821292,214821277,214821275,214821285,214826627,214826955,214535621,214684513,214711297,214630042,214826623,214826705,214820454,214821279,214826801,214826608,214539845,214639192,214685422,214836542,214552382,214838370,214552385,214685754,214685792,214668287,214821296,214650508,214533050,214696987,214638590,214559317,214819509,214587765,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587763,214600492,214821026,214691630,214691632,214691456;1.0,0.7346938775510204,0.41836734693877553,0.3469387755102041,0.2755102040816326,0.25510204081632654,0.24489795918367346,0.21428571428571427,0.15306122448979592,0.1326530612244898,0.1326530612244898,0.12244897959183673,0.08163265306122448,0.08163265306122448,0.07142857142857142,0.07142857142857142,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207;1;214826900,214826799,214821290,214821292,214821277,214821275,214821285,214826627,214826955,214535621,214684513,214711297,214630042,214826623,214826705,214820454,214821279,214826801,214826608,214539845,214639192,214685422,214836542,214552382,214838370,214552385,214685754,214685792,214668287,214821296,214650508,214533050,214696987,214638590,214559317,214819509,214587765,214548103,214556861,214709587,214557416,214753513,214532567,214547042,214587763,214600492,214821026,214691630,214691632,214691456;1.0,0.7346938775510204,0.41836734693877553,0.3469387755102041,0.2755102040816326,0.25510204081632654,0.24489795918367346,0.21428571428571427,0.15306122448979592,0.1326530612244898,0.1326530612244898,0.12244897959183673,0.08163265306122448,0.08163265306122448,0.07142857142857142,0.07142857142857142,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207;2;214826625,214664919,214826623,214826955,214826799,214826715,214826835,214826844,214840415,214826702,214821285,214821380,214821277,214826900,214582391,214838364,214826627,214691426,214826953,214691390,214685754,214552385,214685422,214832282,214685792,214821296,214639192,214533050,214650508,214638590,214668287,214838370,214512425,214836542,214585695,214552382,214587763,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214821026,214696987,214691630,214691632,214691456,214559317;1.0,0.9411764705882353,0.5735294117647058,0.4411764705882353,0.23529411764705882,0.19117647058823528,0.1323529411764706,0.1323529411764706,0.08823529411764706,0.08823529411764706,0.07352941176470588,0.07352941176470588,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209;0;214827022,214826844,214819400,214827030,214826891,214826897,214717515,214827020,214711310,214684717,214586692,214705993,214545879,214630042,214820842,214645618,214826705,214702749,214821373,214829312,214836542,214533050,214639192,214650508,214638590,214668287,214821296,214838370,214512425,214663942,214819464,214717824,214832282,214552385,214685792,214691456,214753513,214532567,214547042,214587765,214587763,214821026,214691630,214691632,214559317,214685422,214716667,214585695,214600492,214819509;1.0,0.4107142857142857,0.17857142857142858,0.125,0.10714285714285714,0.10714285714285714,0.08928571428571429,0.08928571428571429,0.08928571428571429,0.08928571428571429,0.08928571428571429,0.08928571428571429,0.07142857142857142,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223;0;214821300,214826619,214826908,214826998,214826927,214826837,214826617,214828987,214826615,214826612,214826621,214717562,214753515,214744775,214826623,214827007,214821401,214640017,214827002,214826934,214638590,214663942,214685422,214685792,214821296,214639192,214512425,214533050,214650508,214836542,214838370,214668287,214552385,214685754,214832282,214552382,214821026,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214587763,214691630,214696987,214691632,214691456,214559317;1.0,0.925,0.9,0.875,0.8,0.65,0.65,0.65,0.625,0.525,0.525,0.5,0.45,0.4,0.375,0.325,0.325,0.325,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223;1;214690110,214716928,214838831,214748334,214826876,214826927,214826998,214832467,214800262,214828987,214826872,214826908,214717007,214826615,214821300,214826705,214744775,214827007,214826837,214826619,214532567,214836542,214587763,214533050,214639192,214821296,214650508,214753513,214638590,214668287,214838370,214685422,214557416,214512425,214663942,214685792,214600492,214685754,214552385,214552382,214696987,214819509,214821026,214585695,214716667,214559317,214819464,214547042,214691456,214691632;1.0,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.2619047619047619,0.19047619047619047,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.11904761904761904,0.11904761904761904,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229;0;214613743,214551776,214539232,214695097,214539105,214539112,214715102,214539050,214826726,214539110,214551791,214717003,214612895,214539039,214832655,214589705,214587384,214539148,214820186,214843374,214832282,214533050,214836542,214638590,214668287,214838370,214512425,214663942,214819464,214717824,214650508,214685422,214639192,214716667,214547042,214587765,214587763,214821026,214691630,214691632,214691456,214559317,214585695,214821296,214600492,214819509,214696987,214552382,214552385,214685754;1.0,1.0,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237;0;214833802,214833800,214832730,214835760,214587650,214587611,214832728,214835585,214587519,214587609,214587785,214587840,214684513,214835582,214821277,214840599,214607167,214820261,214536320,214835775,214821026,214685754,214709587,214685792,214821296,214639192,214533050,214836542,214556861,214650508,214638590,214668287,214838370,214512425,214663942,214819464,214548103,214685422,214552385,214691630,214557416,214691632,214691456,214587763,214559317,214716667,214585695,214677877,214600492,214587765;1.0,0.8517241379310345,0.4068965517241379,0.2103448275862069,0.20689655172413793,0.14482758620689656,0.1413793103448276,0.10344827586206896,0.0896551724137931,0.07931034482758621,0.07931034482758621,0.06896551724137931,0.06551724137931035,0.06551724137931035,0.06206896551724138,0.05517241379310345,0.05517241379310345,0.04827586206896552,0.041379310344827586,0.041379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237;1;214820844,214691557,214691426,214843483,214684513,214844012,214843565,214843494,214840922,214842459,214691321,214842450,214691636,214843976,214843901,214844040,214839369,214839371,214587937,214613685,214663942,214587765,214638590,214668287,214838370,214512425,214547042,214717824,214819464,214836542,214677877,214640424,214839864,214586876,214564693,214659013,214650508,214685792,214533050,214821026,214691632,214691456,214559317,214716667,214691630,214585695,214600492,214819509,214639192,214832670;1.0,0.8,0.7,0.6,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237;2;214696802,214826615,214695540,214530697,214577750,214717003,214836954,214638703,214600989,214696826,214835713,214838364,214835287,214826619,214717307,214537496,214530572,214821307,214586711,214705717,214836542,214650508,214638590,214587765,214668287,214838370,214819509,214663942,214819464,214717824,214677877,214640424,214839864,214586876,214564693,214547042,214512425,214533050,214587763,214559317,214552382,214552385,214600492,214585695,214685754,214685422,214716667,214691456,214696987,214691632;1.0,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256;0;214821300,214826998,214826927,214826619,214826837,214826934,214826615,214826908,214826612,214826876,214826617,214826621,214827007,214717562,214690110,214744775,214819760,214826925,214826912,214827005,214552382,214838370,214685754,214663942,214512425,214685422,214685792,214668287,214821296,214836542,214639192,214638590,214533050,214650508,214552385,214559317,214696987,214587763,214556861,214709587,214557416,214753513,214532567,214547042,214587765,214821026,214819509,214691630,214691632,214691456;1.0,0.8571428571428571,0.6285714285714286,0.6,0.5142857142857142,0.4857142857142857,0.4,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.3142857142857143,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.22857142857142856,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
