SessionId	ItemId	Time
6897	214839313	1396712627.088
6897	214839313	1396712628.966
6897	214839313	1396712648.165
6897	214839313	1396712649.456
6896	214819550	1396636851.803
6896	214826955	1396637025.379
6896	214826627	1396637099.714
6896	214840483	1396637249.826
6896	214512425	1396639474.179
6903	214706432	1396443097.766
6903	214706460	1396443189.663
6902	214716928	1396628388.449
6902	214716986	1396628522.105
6891	214820261	1396342188.111
6891	214820261	1396342572.395
6889	214748300	1396526055.95
6889	214748300	1396526091.243
6889	214748297	1396526119.047
6889	214748297	1396526182.125
6889	214748302	1396526194.406
6889	214748302	1396526263.332
6893	214716930	1396329090.321
6893	214716935	1396331788.221
6882	214820396	1396454808.923
6882	214819760	1396454919.377
6882	214819760	1396455043.048
6883	214717005	1396414085.774
6883	214717007	1396414134.861
6881	214717003	1396462327.306
6881	214716928	1396462401.824
6881	214717003	1396462436.165
6676	214821292	1396635125.682
6676	214826955	1396635263.075
6677	214576783	1396456386.435
6677	214684745	1396456435.457
6677	214684745	1396456672.82
6677	214576783	1396456716.228
6677	214684745	1396457060.629
6677	214684745	1396457098.479
6677	214576783	1396457309.508
6677	214551630	1396457866.765
6677	214551630	1396457979.289
6677	214533026	1396457991.833
6678	214601233	1396367328.492
6678	214819610	1396367655.132
6672	214819472	1396359772.52
6672	214717860	1396359793.682
6684	214820345	1396359879.31
6684	214826906	1396359914.929
6684	214748336	1396359937.594
6686	214716928	1396363065.139
6686	214716926	1396363114.891
6687	214718220	1396494570.114
6687	214832557	1396494587.562
6687	214821024	1396494685.018
6687	214587384	1396494994.672
6687	214717888	1396495012.384
6681	214839733	1396700261.514
6681	214835777	1396700273.188
6681	214835732	1396700283.733
6681	214843667	1396700318.45
6681	214607167	1396700359.173
6681	214607167	1396700418.274
6681	214835760	1396701175.898
6683	214821380	1396433750.406
6683	214821380	1396433752.249
6661	214636505	1396697777.75
6661	214509084	1396698032.699
6661	214509084	1396698591.297
6661	214639305	1396699102.954
6661	214512431	1396699222.124
6663	214839373	1396453657.796
6663	214684513	1396453699.564
6663	214587013	1396454246.019
6657	214636507	1396511068.73
6657	214636507	1396511069.181
6657	214601805	1396511149.597
6657	214587549	1396511262.572
6656	214821373	1396503184.309
6656	214821377	1396503887.129
6669	214832657	1396724816.396
6669	214716986	1396725044.835
6669	214832657	1396725329.073
6671	214821011	1396636198.457
6671	214743350	1396636329.099
6671	214821022	1396636388.202
6664	214554358	1396635315.379
6664	214717007	1396635344.089
6666	214821020	1396462056.614
6666	214539262	1396462114.338
6666	214746339	1396462230.557
6711	214718203	1396513425.356
6711	214718203	1396513726.841
6711	214821020	1396513776.653
6711	214821020	1396513801.798
6711	214821013	1396513918.509
6711	214826606	1396514237.915
6711	214826606	1396514255.786
6708	214819490	1396376036.268
6708	214557223	1396376281.858
6709	214748336	1396431026.515
6709	214820392	1396431143.229
6709	214586743	1396431185.772
6709	214717850	1396431236.49
6709	214573357	1396431306.398
6709	214819382	1396431378.688
6709	214819382	1396431401.523
6709	214819691	1396431455.046
6707	214716982	1396723614.405
6707	214716982	1396723648.944
6707	214716982	1396723678.164
6718	214826705	1396441282.655
6718	214826705	1396441293.855
6718	214826705	1396442235.259
6719	214718160	1396665562.675
6719	214821024	1396665583.597
6719	214584920	1396665645.342
6719	214536860	1396666169.424
6719	214826833	1396666621.255
6719	214709602	1396666730.867
6714	214536962	1396617637.054
6714	214840520	1396617826.655
6713	214587560	1396603195.972
6713	214835940	1396603371.808
6713	214685792	1396603442.664
6713	214685769	1396603737.85
6713	214840545	1396605977.943
6713	214840520	1396606126.191
6694	214821373	1396340760.191
6694	214821377	1396340788.544
6692	214826705	1396460345.635
6692	214826705	1396460433.525
6692	214826702	1396461094.107
6692	214826705	1396461394.602
6689	214587384	1396699183.365
6689	214821392	1396699225.279
6689	214821392	1396699250.557
6689	214821397	1396699272.747
6689	214826955	1396699403.069
6688	214548103	1396628776.187
6688	214554350	1396628804.34
6688	214583947	1396628834.431
6703	214706460	1396353611.721
6703	214821030	1396353649.531
6703	214706460	1396353657.634
6703	214657312	1396353672.154
6703	214701684	1396354063.711
6703	214701682	1396354099.302
6701	214826900	1396460158.511
6701	214826900	1396460194.179
6736	214820201	1396545864.139
6736	214820201	1396545865.166
6739	214829282	1396450542.553
6739	214826747	1396450642.123
6741	214838503	1396674901.453
6741	214838503	1396674903.053
6742	214839313	1396622075.227
6742	214839995	1396622127.224
6742	214717095	1396622248.819
6742	214840415	1396624429.437
6744	214826835	1396605912.271
6744	214826844	1396606004.274
6746	214821296	1396508570.619
6746	214821296	1396508579.406
6748	214685797	1396624416.056
6748	214684003	1396624451.149
6748	214684035	1396624483.362
6723	214820218	1396416773.169
6723	214718203	1396416870.036
6729	214586692	1396683623.899
6729	214586692	1396683629.609
6729	214586692	1396683824.778
6729	214586692	1396683962.797
6729	214827022	1396684216.952
6729	214630042	1396684288.842
6729	214630042	1396684311.252
6729	214645618	1396684329.504
6729	214630042	1396684339.474
6729	214840415	1396684378.479
6729	214702749	1396684492.527
6728	214586692	1396598603.03
6728	214586692	1396598653.636
6728	214586692	1396598694.79
6731	214821279	1396452428.54
6731	214829737	1396452552.138
6732	214820812	1396494021.688
6732	214820394	1396494046.295
6732	214819550	1396494091.905
6732	214572234	1396494155.816
6732	214572182	1396494181.759
6771	214651430	1396537307.008
6771	214745315	1396537343.714
6769	214716928	1396669787.697
6769	214832657	1396670041.18
6774	214572234	1396563993.937
6774	214572182	1396564020.015
6776	214691349	1396600044.509
6776	214811758	1396600770.691
6776	214601012	1396601128.896
6777	214607167	1396616498.339
6777	214607167	1396616513.406
6777	214607167	1396616551.547
6777	214632367	1396616640.157
6777	214607167	1396616726.078
6777	214607167	1396616783.896
6777	214587650	1396616802.772
6777	214607167	1396616832.153
6777	214587842	1396616849.87
6777	214607167	1396616887.894
6777	214607167	1396617031.03
6777	214607167	1396617221.086
6782	214821026	1396336511.789
6782	214821028	1396336535.197
6782	214821030	1396336551.292
6782	214828867	1396339683.353
6781	214839703	1396431938.056
6781	214587613	1396432023.32
6754	214687685	1396455044.83
6754	214783346	1396455078.049
6754	214840412	1396455095.829
6754	214687685	1396455128.991
6753	214827020	1396369791.132
6753	214840412	1396369857.043
6758	214821373	1396467469.055
6758	214826955	1396467729.284
6757	214821022	1396521463.277
6757	214820938	1396521496.606
6762	214748285	1396539369.305
6762	214748285	1396539648.44
6761	214532070	1396358012.119
6761	214826810	1396358053.045
6761	214532072	1396358079.826
6761	214535621	1396358087.66
7652	214706432	1396351686.13
7652	214819526	1396351756.597
7652	214709996	1396351784.005
7652	214579839	1396351810.672
7652	214718160	1396351841.843
7652	214821020	1396351850.015
7652	214819547	1396351851.114
7652	214829282	1396351854.311
7652	214821380	1396352069.623
7653	214717003	1396430492.133
7653	214717003	1396430831.19
7649	214540597	1396698608.967
7649	214587915	1396698824.82
7649	214691557	1396698953.536
7649	214691396	1396699157.002
7649	214691366	1396699229.854
7649	214691587	1396699313.963
7651	214716984	1396697655.535
7651	214716982	1396697698.334
7651	214716986	1396697708.177
7662	214748336	1396444286.517
7662	214819721	1396444365.393
7662	214821380	1396444624.115
7656	214586805	1396373440.393
7656	214586805	1396373519.096
7656	214596446	1396373598.44
7656	214840762	1396373680.407
7656	214840762	1396373843.372
7656	214840762	1396373933.378
7656	214581761	1396373948.381
7658	214840762	1396579148.59
7658	214717007	1396579255.619
7658	214601040	1396579316.45
7658	214716982	1396579389.481
7668	214826799	1396437963.429
7668	214826799	1396438011.981
7668	214826900	1396438019.334
7668	214706462	1396438129.642
7668	214819762	1396438157.337
7668	214819762	1396438194.331
7668	214819760	1396438438.825
7668	214819760	1396438448.139
7668	214819760	1396438457.235
7668	214819762	1396438480.293
7668	214819762	1396438510.913
7664	214711682	1396435178.426
7664	214838100	1396435268.216
7667	214833802	1396357543.098
7667	214535621	1396357606.518
7667	214820261	1396357869.757
7667	214820261	1396358202.34
7667	214820261	1396358255.663
7676	214691557	1396618296.369
7676	214554950	1396618308.48
7676	214554950	1396618362.678
7678	214833800	1396600769.904
7678	214833800	1396600985.937
7678	214833802	1396601070.219
7672	214584920	1396615646.036
7672	214821397	1396615750.207
7672	214748287	1396615856.863
7672	214748287	1396615860.013
7672	214748287	1396615881.045
7672	214748287	1396615883.31
7672	214820454	1396615976.072
7622	214832557	1396491692.45
7622	214832557	1396491699.195
7622	214819547	1396491712.036
7622	214821024	1396491730.584
7622	214667912	1396491779.806
7622	214819552	1396491810.635
7622	214587384	1396491832.992
7622	214685795	1396491885.713
7622	214685795	1396491901.955
7618	214826705	1396503939.758
7618	214606952	1396504023.755
7618	214826705	1396504053.556
7618	214585395	1396504088.046
7619	214821277	1396345626.288
7619	214821277	1396345639.385
7619	214821292	1396345667.224
7619	214821292	1396345678.028
7619	214821277	1396346439.441
7619	214684513	1396347076.15
7619	214684513	1396347151.512
7619	214684513	1396347174.065
7619	214826900	1396347213.489
7619	214826900	1396347260.548
7619	214684513	1396347280.555
7617	214833802	1396436565.045
7617	214833802	1396436814.595
7617	214833802	1396436840.618
7617	214587519	1396436988.069
7617	214587611	1396437040.453
7617	214587519	1396437094.313
7617	214587519	1396437117.353
7617	214835582	1396437166.578
7617	214835760	1396437175.382
7617	214587519	1396437207.408
7617	214587519	1396437224.186
7617	214587519	1396437232.723
7617	214587785	1396437313.752
7631	214545853	1396694916.824
7631	214545853	1396694925.099
7631	214545862	1396694962.136
7631	214545862	1396694965.501
7631	214545868	1396695013.026
7631	214545868	1396695016.416
7629	214821011	1396344517.041
7629	214821011	1396344568.843
7626	214716950	1396346643.119
7626	214716950	1396346729.626
7626	214716984	1396346785.664
7638	214826720	1396529036.638
7638	214826724	1396529076.944
7638	214539150	1396529152.956
7637	214821020	1396419743.94
7637	214821380	1396419760.582
7636	214828987	1396501556.155
7636	214828987	1396501607.454
7636	214828987	1396501671.194
7636	214828987	1396501679.666
7636	214662748	1396501743.56
7636	214684942	1396501760.067
7636	214557223	1396501906.237
7634	214819387	1396378784.526
7634	214684721	1396379015.675
7634	214821377	1396379116.787
7634	214821373	1396379195.451
7634	214821373	1396379269.993
7634	214821373	1396379286.963
7634	214821377	1396379357.252
7632	214545868	1396730267.816
7632	214545868	1396730274.226
7632	214545868	1396730613.262
7632	214545868	1396730618.013
7646	214820842	1396706107.923
7646	214821371	1396706194.649
7643	214820814	1396500830.141
7643	214820814	1396501181.532
7586	214602605	1396499455.399
7586	214581489	1396499480.81
7588	214819526	1396321163.01
7588	214667912	1396321218.065
7588	214554332	1396321240.51
7588	214819526	1396321269.29
7588	214667912	1396321276.701
7588	214791635	1396321281.082
7588	214717085	1396321320.097
7589	214585395	1396433550.13
7589	214585395	1396433622.658
7589	214819762	1396434181.484
7589	214819762	1396434212.348
7589	214819762	1396434239.639
7589	214819423	1396434312.055
7589	214819423	1396434349.369
7591	214838503	1396503615.221
7591	214586831	1396503632.524
7591	214553300	1396503703.566
7593	214535621	1396318702.365
7593	214820233	1396318751.543
7593	214820233	1396318766.78
7597	214535621	1396542198.744
7597	214832657	1396542262.454
7597	214510044	1396542326.525
7597	214537515	1396542326.901
7597	214536422	1396542414.003
7597	214536422	1396542502.483
7597	214587740	1396542670.738
7597	214640394	1396542732.567
7597	214839832	1396542769.691
7599	214716984	1396362784.871
7599	214716984	1396362883.32
7601	214820842	1396582911.127
7601	214821298	1396583233.933
7603	214674487	1396632629.497
7603	214821015	1396632695.0
7606	214821011	1396463858.233
7606	214828867	1396464040.764
7606	214645042	1396464474.99
7606	214645097	1396464503.668
7606	214839909	1396464806.814
7613	214835437	1396373421.726
7613	214536440	1396373460.364
7613	214536440	1396373550.985
7613	214835437	1396373628.266
7613	214536440	1396374096.268
7613	214536440	1396374125.712
7613	214536440	1396374480.904
7613	214835437	1396374587.664
7612	214687685	1396710054.217
7612	214587013	1396710105.709
7559	214821277	1396448671.576
7559	214585395	1396448693.052
7559	214585397	1396448790.305
7559	214585395	1396448819.281
7559	214536412	1396448870.463
7559	214587658	1396448920.85
7559	214536412	1396448925.453
7559	214585395	1396448943.201
7559	214821290	1396448949.914
7559	214585395	1396448977.847
7556	214839313	1396690014.953
7556	214839313	1396691049.968
7557	214718160	1396465665.843
7557	214717888	1396465730.538
7557	214826747	1396465755.721
7562	214684721	1396376086.951
7562	214684721	1396376309.453
7562	214680356	1396376323.81
7562	214537515	1396376359.882
7562	214840899	1396376710.287
7563	214546025	1396628258.563
7563	214546022	1396628326.888
7563	214546025	1396628660.543
7563	214546022	1396628777.529
7563	214546025	1396628904.966
7563	214546022	1396628925.008
7563	214546025	1396628998.362
7563	214546022	1396629212.123
7563	214546025	1396629290.984
7563	214546022	1396629312.246
7563	214546022	1396629384.833
7563	214546025	1396629525.053
7561	214821022	1396370683.157
7561	214718169	1396370745.04
7561	214819552	1396370977.1
7561	214821397	1396371071.155
7566	214717888	1396505958.276
7566	214718220	1396505993.246
7567	214533020	1396615873.765
7567	214612708	1396615876.591
7567	214533020	1396615953.585
7567	214821339	1396616184.445
7567	214612751	1396616185.515
7567	214821309	1396616210.857
7567	214533020	1396616566.355
7567	214533020	1396616606.575
7567	214821309	1396616683.823
7567	214821305	1396616710.805
7567	214612697	1396616777.125
7564	214826803	1396594577.29
7564	214841640	1396594630.405
7564	214839817	1396594709.238
7569	214609325	1396619260.851
7569	214609325	1396619428.928
7569	214609325	1396619451.862
7569	214609325	1396619504.01
7569	214609325	1396619513.674
7568	214821339	1396625970.269
7568	214533020	1396626040.451
7568	214538006	1396626402.979
7573	214717007	1396371045.838
7573	214717003	1396371067.611
7573	214716954	1396371205.583
7573	214725549	1396371353.21
7573	214819468	1396371438.447
7573	214716941	1396371503.277
7573	214716943	1396371543.663
7573	214717003	1396371573.919
7583	214716982	1396594884.884
7583	214716999	1396595088.645
7582	214717888	1396416999.131
7582	214708370	1396417156.745
7581	214717007	1396365060.441
7581	214717003	1396365418.181
7581	214717003	1396365565.007
7581	214717003	1396365587.888
7581	214717005	1396365805.245
7533	214821017	1396715180.15
7533	214821017	1396715181.848
7534	214821022	1396721603.404
7534	214821022	1396721605.444
7534	214718203	1396721688.243
7534	214718203	1396721689.784
7534	214832557	1396721765.68
7534	214832557	1396721768.004
7534	214561477	1396721951.379
7534	214561477	1396721953.218
7534	214561475	1396721988.321
7534	214561475	1396721989.847
7534	214829282	1396722037.558
7534	214829282	1396722038.878
7534	214829282	1396722048.748
7534	214829282	1396722060.915
7534	214606952	1396722407.483
7534	214606952	1396722408.93
7534	214606952	1396722413.66
7534	214606952	1396722427.256
7531	214819547	1396409158.891
7531	214819547	1396409292.077
7527	214837430	1396709496.3
7527	214839313	1396709925.397
7526	214507331	1396623503.239
7526	214507331	1396623742.346
7521	214826955	1396543152.673
7521	214684115	1396543489.022
7521	214684115	1396543489.903
7522	214718160	1396573561.746
7522	214821020	1396573574.772
7522	214821015	1396573590.938
7544	214696455	1396513657.02
7544	214536440	1396513953.612
7544	214819468	1396515177.916
7544	214536440	1396515270.087
7543	214833800	1396452553.822
7543	214833800	1396452815.28
7543	214833800	1396452818.626
7543	214833802	1396452952.954
7543	214833802	1396453084.556
7543	214833802	1396453088.484
7539	214587547	1396447341.503
7539	214613863	1396447359.106
7503	214833800	1396605714.345
7503	214835912	1396606472.836
7503	214698465	1396606538.672
7503	214698581	1396606690.873
7503	214698575	1396610143.071
7502	214717046	1396493562.697
7502	214585395	1396493619.445
7499	214574777	1396631684.74
7499	214645618	1396631762.395
7492	214840597	1396686723.872
7492	214840597	1396687394.381
7492	214840597	1396687597.12
7492	214840597	1396687598.793
7492	214841640	1396687772.953
7492	214841640	1396687774.66
7491	214582952	1396547972.8
7491	214820413	1396548077.17
7518	214711657	1396624983.622
7518	214711657	1396625081.133
7516	214601049	1396714765.669
7516	214591374	1396714793.576
7514	214842345	1396628384.212
7514	214842296	1396628407.418
7514	214639372	1396628431.299
7508	214821020	1396495284.586
7508	214587384	1396495337.077
7507	214684513	1396475056.7
7507	214684513	1396475199.374
7507	214684513	1396475267.068
7507	214684513	1396475268.592
7464	214821015	1396524880.552
7464	214820383	1396525022.332
7467	214586831	1396689873.86
7467	214586831	1396690066.943
7467	214800264	1396690235.739
7466	214668596	1396496610.161
7466	214534663	1396496695.378
7469	214821390	1396600446.238
7469	214821292	1396600544.384
7469	214684513	1396600591.829
7469	214826810	1396600693.661
7469	214820240	1396600871.257
7469	214581690	1396600952.596
7459	214717903	1396519702.786
7459	214717903	1396522456.661
7459	214702682	1396522568.621
7459	214702682	1396523005.377
7459	214839311	1396523232.678
7459	214702682	1396523246.401
7459	214717903	1396523788.315
7459	214717903	1396523791.276
7459	214702682	1396524154.682
7458	214601447	1396513437.56
7458	214702682	1396513478.354
7458	214601447	1396513552.821
7458	214601447	1396513740.534
7458	214702682	1396513755.559
7461	214717003	1396439334.61
7461	214839752	1396439491.518
7483	214532072	1396715736.563
7483	214826801	1396715785.762
7483	214684513	1396716937.174
7483	214829737	1396717117.404
7483	214705757	1396717147.801
7486	214687685	1396452353.158
7486	214687685	1396452355.475
7473	214829741	1396675390.202
7473	214843470	1396675536.656
7474	214582502	1396508853.109
7474	214836802	1396508890.223
7474	214582502	1396508918.046
7476	214832557	1396468701.437
7476	214832559	1396468731.996
7477	214829312	1396344874.179
7477	214829312	1396345149.915
7477	214819357	1396345256.742
7477	214716932	1396345506.574
7434	214820400	1396386706.468
7434	214819376	1396386758.345
7433	214706445	1396687422.542
7433	214835561	1396687506.906
7433	214706445	1396687906.883
7433	214706445	1396688033.765
7439	214839313	1396455818.51
7439	214839313	1396456086.845
7438	214561475	1396425482.948
7438	214748287	1396425534.44
7436	214716982	1396328879.159
7436	214717867	1396328954.287
7427	214821392	1396489534.398
7427	214839313	1396489700.053
7427	214840483	1396489895.461
7424	214826705	1396456700.869
7424	214826705	1396456701.889
7431	214709634	1396321374.152
7431	214838503	1396322496.586
7431	214545935	1396323648.895
7431	214545939	1396323678.905
7448	214678835	1396600003.448
7448	214541525	1396600006.335
7448	214546102	1396600064.236
7448	214827030	1396600115.474
7449	214588837	1396687744.48
7449	214588837	1396687923.999
7449	214588837	1396688200.747
7442	214840762	1396699656.075
7442	214840762	1396699927.877
7443	214826810	1396629927.339
7443	214684513	1396629943.967
7441	214567095	1396436690.467
7441	214711642	1396436711.0
7446	214748285	1396580429.622
7446	214718216	1396580454.941
7447	214584962	1396630167.678
7447	214584992	1396630441.516
7447	214584962	1396630458.902
7447	214584999	1396630494.641
7447	214584999	1396630554.63
7444	214832559	1396492625.471
7444	214832559	1396492626.977
7444	214718220	1396492699.91
7444	214718220	1396492701.678
7444	214587384	1396492792.293
7444	214587384	1396492794.3
7414	214716930	1396338144.21
7414	214533022	1396338207.442
7414	214612704	1396338248.057
7414	214716930	1396338280.526
7413	214821377	1396471332.015
7413	214821373	1396471542.587
7412	214718405	1396589987.061
7412	214602605	1396590104.942
7412	214581489	1396590107.844
7412	214712235	1396590108.816
7411	214664919	1396702236.628
7411	214709645	1396702298.51
7411	214709685	1396702390.222
7411	214829737	1396702415.049
7409	214587384	1396461919.142
7409	214821017	1396461955.745
7409	214587384	1396462162.633
7423	214826705	1396451392.948
7423	214826705	1396451395.057
7421	214743495	1396509579.537
7421	214821300	1396509676.82
7419	214832559	1396424714.623
7419	214832559	1396424716.997
7419	214718220	1396424799.136
7419	214718220	1396424800.511
7419	214832559	1396424899.676
7419	214718203	1396424931.621
7419	214718203	1396424933.753
7419	214821390	1396425109.499
7419	214821390	1396425110.888
7419	214718203	1396425209.545
7419	214718203	1396425211.093
7418	214744530	1396586611.651
7418	214744530	1396586621.531
7417	214821028	1396432277.27
7417	214706432	1396432301.651
7416	214584920	1396714961.343
7416	214587384	1396714985.152
7416	214832557	1396715011.46
7416	214687685	1396715076.21
7398	214532070	1396509653.927
7398	214532070	1396509872.183
7399	214601407	1396509164.47
7399	214601407	1396509166.026
7399	214601407	1396509197.677
7396	214612777	1396678439.55
7396	214612785	1396678740.295
7396	214612785	1396678765.314
7393	214842345	1396675407.233
7393	214840762	1396675451.435
7393	214842399	1396675519.339
7393	214842345	1396675551.858
7393	214842296	1396675579.883
7406	214602605	1396683594.595
7406	214581489	1396683618.19
7406	214712235	1396683637.369
7406	214581489	1396683645.674
7406	214712235	1396683688.089
7406	214581489	1396683737.091
7406	214712235	1396683810.935
7406	214712235	1396683834.041
7406	214826715	1396683904.153
7406	214826715	1396683918.212
7404	214718203	1396529354.843
7404	214718203	1396529497.802
7404	214587384	1396529501.514
7404	214587384	1396529583.895
7401	214820385	1396432473.245
7401	214821020	1396432583.154
7401	214821020	1396432608.194
7401	214820938	1396432634.852
7401	214826705	1396432723.005
7401	214826816	1396432760.576
7383	214691117	1396700354.591
7383	214691117	1396700412.96
7382	214716965	1396447797.942
7382	214716997	1396448067.896
7377	214826803	1396351461.464
7377	214535621	1396351658.386
7376	214718160	1396506418.222
7376	214718160	1396506512.983
7389	214745323	1396677488.671
7389	214745323	1396677535.732
7388	214594644	1396545927.673
7388	214594644	1396545967.185
7388	214602827	1396545977.571
7388	214594644	1396545992.495
7384	214718252	1396444417.391
7384	214820938	1396444494.334
7384	214820938	1396444533.618
7387	214717003	1396547334.37
7387	214717003	1396549010.836
7387	214716984	1396549126.183
7364	214587898	1396667440.688
7364	214587898	1396667442.431
7363	214821013	1396679407.192
7363	214821020	1396679787.914
7363	214821015	1396679834.68
7372	214700610	1396347494.648
7372	214700428	1396347503.507
7373	214553855	1396366733.411
7373	214557176	1396366769.978
7374	214819775	1396512253.108
7374	214584920	1396512316.886
7374	214826747	1396512474.245
7369	214587307	1396443253.303
7369	214584815	1396443339.014
7369	214819490	1396443610.881
7371	214709634	1396463117.743
7371	214709634	1396463145.307
7371	214709634	1396463162.281
7347	214677877	1396357432.253
7347	214676580	1396357847.694
7347	214530729	1396357949.051
7347	214606395	1396358038.252
7347	214684108	1396358458.886
7347	214572838	1396359375.768
7346	214684372	1396614586.488
7346	214839377	1396614645.458
7344	214839752	1396443862.543
7344	214839752	1396443969.448
7349	214531357	1396550494.606
7349	214531502	1396550509.489
7354	214833802	1396362981.878
7354	214839373	1396363039.113
7353	214821371	1396343334.819
7353	214821371	1396343337.276
7353	214545825	1396343709.263
7353	214545825	1396343710.386
7352	214587384	1396370095.995
7352	214687685	1396370311.68
7352	214840412	1396370360.152
7328	214717247	1396595812.019
7328	214820394	1396596041.416
7336	214674487	1396617856.382
7336	214821380	1396617889.786
7342	214643049	1396614540.404
7342	214748312	1396614572.829
7342	214643049	1396614688.354
7342	214832559	1396614958.407
7312	214600989	1396461133.344
7312	214704180	1396461145.128
7312	214706452	1396461244.661
7312	214706452	1396461544.654
7312	214704180	1396461690.558
7322	214819490	1396454173.306
7322	214509000	1396454263.545
7322	214826705	1396454464.038
7322	214819490	1396454653.365
7322	214509000	1396454883.773
7322	214819490	1396455130.926
7324	214651427	1396452174.942
7324	214577518	1396452280.159
7327	214535722	1396547337.66
7327	214535722	1396547390.495
7326	214844135	1396548037.527
7326	214820413	1396548102.318
7296	214507492	1396586961.661
7296	214507492	1396587097.422
7297	214510044	1396350167.867
7297	214582387	1396350167.891
7297	214836718	1396350660.765
7297	214584812	1396350674.792
7297	214537532	1396350679.713
7297	214537535	1396350684.777
7298	214643657	1396458482.759
7298	214643657	1396458484.405
7302	214536440	1396632888.924
7302	214536440	1396633296.466
7303	214844297	1396695561.619
7303	214709645	1396695621.616
7308	214696434	1396430618.527
7308	214594592	1396430796.289
7308	214594633	1396430879.536
7308	214594633	1396430885.134
7308	214594633	1396430885.942
7308	214594592	1396430909.093
7294	214827020	1396436217.198
7294	214821017	1396436291.463
7291	214668590	1396446865.661
7291	214551594	1396446997.932
7291	214551570	1396447100.873
7291	214551585	1396447229.864
7289	214718203	1396352977.611
7289	214718203	1396353179.979
7289	214821390	1396353224.998
7289	214587384	1396353298.164
7289	214718203	1396353305.988
7286	214748342	1396591249.063
7286	214584939	1396591257.433
7286	214584939	1396591258.525
7286	214584939	1396591320.16
7286	214584939	1396591321.05
7286	214584939	1396591377.953
7286	214584939	1396591493.923
7286	214584939	1396591494.771
7287	214820225	1396526411.471
7287	214709685	1396526464.07
7287	214829737	1396526482.034
7284	214826810	1396510203.038
7284	214691587	1396510281.64
7283	214821277	1396705922.36
7283	214826627	1396706008.485
7278	214540597	1396421431.621
7278	214827020	1396421468.134
7276	214827020	1396622968.384
7276	214685795	1396623000.243
7276	214746386	1396623025.983
7276	214705745	1396623071.072
7276	214827020	1396623107.393
7272	214820842	1396512711.785
7272	214687685	1396512744.318
7271	214567410	1396465072.736
7271	214567410	1396465076.98
7271	214567410	1396465113.562
7268	214523700	1396455569.203
7268	214523700	1396455570.176
7266	214714717	1396718958.396
7266	214546097	1396718975.01
7264	214748336	1396498044.472
7264	214748336	1396498049.82
7264	214748336	1396498106.183
7264	214748336	1396498108.521
7264	214706102	1396498297.66
7261	214718160	1396411124.64
7261	214688098	1396411283.313
7263	214827062	1396679824.379
7263	214827062	1396679826.389
7263	214827062	1396680663.329
7263	214827062	1396680666.208
7256	214691366	1396344203.632
7256	214537037	1396344367.483
7256	214821377	1396344549.905
7257	214821380	1396450709.484
7257	214821380	1396450711.107
7257	214821292	1396450908.008
7252	214532070	1396361936.973
7252	214532070	1396362016.369
7253	214839313	1396556340.104
7253	214839313	1396556342.685
7254	214821285	1396372540.821
7254	214821285	1396372542.657
7254	214821285	1396372602.524
7254	214821285	1396372603.411
7254	214821285	1396372629.687
7248	214691679	1396494682.587
7248	214691632	1396494774.695
7248	214691679	1396494784.242
7249	214821339	1396545187.392
7249	214533020	1396545276.771
7249	214612708	1396545438.27
7251	214819380	1396347901.481
7251	214821367	1396347955.415
7244	214826810	1396699682.412
7244	214826810	1396699769.203
7247	214613685	1396383660.745
7247	214644866	1396383865.426
7247	214644862	1396383929.116
7241	214820450	1396544502.594
7241	214820450	1396544505.013
7243	214826955	1396670903.555
7243	214820192	1396671139.026
7243	214840762	1396671299.658
7243	214838364	1396671805.911
7243	214716975	1396671840.563
7243	214838372	1396671926.312
7243	214840760	1396672061.976
7236	214709602	1396440723.822
7236	214587898	1396441439.515
7236	214838998	1396441649.786
7236	214613904	1396441886.396
7236	214838998	1396442039.02
7236	214587892	1396442163.031
7236	214587894	1396442357.852
7236	214508321	1396442896.822
7236	214644887	1396443032.09
7236	214632437	1396443402.766
7236	214613904	1396443643.254
7238	214705119	1396377581.918
7238	214826803	1396377625.31
7238	214746386	1396377700.584
7232	214826702	1396692057.36
7232	214685784	1396692220.211
7232	214512425	1396692310.96
7232	214636498	1396692386.875
7234	214594678	1396503817.194
7234	214838456	1396504667.665
7234	214535621	1396504909.875
7226	214820450	1396647641.506
7226	214820450	1396647642.546
7226	214820450	1396647876.87
7226	214820450	1396647906.644
7226	214820450	1396647907.678
7224	214706441	1396520853.694
7224	214706441	1396520854.606
7231	214587384	1396326762.546
7231	214567404	1396326807.962
7231	214826835	1396327354.738
7231	214826715	1396327423.865
7228	214819374	1396722711.185
7228	214819374	1396722746.554
7228	214556025	1396722755.197
7228	214826837	1396722952.56
7228	214826837	1396722972.372
7228	214826908	1396722993.402
7228	214744775	1396723258.44
7228	214820396	1396723304.51
7228	214820396	1396723337.035
7228	214687798	1396723711.544
7228	214687798	1396723752.881
7228	214531151	1396723819.63
7228	214586857	1396723886.648
7218	214821028	1396536948.354
7218	214577732	1396537038.308
7219	214577495	1396513015.593
7219	214577495	1396513025.711
7216	214826810	1396622441.423
7216	214826835	1396622602.16
7216	214691426	1396622659.048
7216	214537037	1396622945.022
7217	214833800	1396522297.319
7217	214833802	1396522355.006
7217	214587609	1396522401.681
7217	214832728	1396522434.49
7217	214587845	1396522597.772
7217	214832730	1396522680.522
7221	214826816	1396500575.095
7221	214829741	1396501190.945
7208	214709690	1396328227.657
